region;flushSewer;flushSeptic;flushPit;flushOpen;flushUnknown;pitSlab;pitNoSlab;bucketLatrine;hangingToilet;openDefecation;containerBased;compostingToilet;other;coverBury;sewageTreated;fecalSludgeTreated;isWatertight;hasLeach;onsiteDumpedLand;emptyFrequency;pitAdditive;urine;twinPits;warning
NER;0.002;0.003;0.01;0.002;0.0;0.048;0.126;0.0;0.045;0.754;;0.001;0.009;0.049498894785638604;0.006269607089446602;0.0;0.0;0.0;0.1;3;0;0;0;
NGA;0.038;0.1045;0.0695;0.005;0.002;0.25;0.2115;0.002;0.0115;0.2835;;0.01;0.0145;0.24818557348931042;0.01829578895928457;0.0;0.0;0.0;0.1;3;0;0;0;
NIC;0.003;0.023;0.0;0.0;0.0;0.798;0.0;0.0;0.0;0.176;;0.0;0.0;;;;;;0.1;3;0;0;0;
NIU;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;;;0.1;3;0;0;0;
NLD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0121528086162516;0.9503743164705442;0.0121528086162516;0.0121528086162516;0.0121528086162516;0.1;3;0;0;0;
NOR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;;;0.1;3;0;0;0;
NPL;0.002;0.475;0.17;0.002;0.0;0.107;0.01;0.0;0.0;0.219;;0.014;0.0;0.5131226793526199;0.00904655780554996;0.0;0.0;0.0;0.1;3;0;0;0;
NZL;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;;;0.1;3;0;0;0;
PAK;0.061;0.253;0.24;0.18;0.0;0.068;0.0;0.0;0.034;0.143;;0.003;0.016;0.3668685620727244;0.03513550234642396;0.0;0.0;0.0;0.1;3;0;0;0;
PAN;0.0;0.0;0.0;0.0;0.0;0.45;0.0;0.0;0.0;0.129;;0.0;0.0;;0.02487690112925307;;;;0.1;3;0;0;0;Does not add up to 100%
PER;0.18766666666666665;0.21333333333333335;0.0;0.006666666666666667;0.0;0.2416666666666666;0.14766666666666667;0.0;0.0003333333333333333;0.13233333333333333;;0.0;0.07066666666666667;;0.14226166764105838;;;;0.1;3;0;0;0;
PHL;0.05;0.64;0.179;0.013;0.003;0.04;0.004;0.001;0.008;0.056;;0.002;0.006;0.6656348652994509;0.022127847055086983;0.0;0.0;0.0;0.1;3;0;0;0;
PLW;0.12;0.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;;;0.1;3;0;0;0;
PNG;0.044;0.025;0.002;0.0;0.0;0.499;0.392;0.0;0.004;0.033;;0.001;0.0;;0.01269260789697191;;;;0.1;3;0;0;0;
POL;0.422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.578;;;;;;0.1;3;0;0;0;
PRK;0.095;0.145;0.039;0.001;0.0;0.445;0.276;0.0;0.0;0.0;;0.0;0.0;0.004654107898335159;0.00762499999999818;0.0;0.0;0.0;0.1;3;0;0;0;
PRT;0.73;0.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.1150525088700571;0.7386475691635718;0.00920420070960457;0.00920420070960457;0.00920420070960457;0.1;3;0;0;0;
PRY;0.005;0.422;0.302;0.001;0.0;0.261;0.0;0.0;0.0;0.009;;0.0;0.0;0.5897763199410226;0.0;0.0;0.0;0.0;0.1;3;0;0;0;
PSE;0.153;0.216;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.004;;0.0;0.002;0.4836215245388593;0.06294310536690763;0.0;0.0;0.0;0.1;3;0;0;0;
ROU;0.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.59;;;;;;0.1;3;0;0;0;
RUS;0.217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.783;;0.2331355985433751;;;;0.1;3;0;0;0;
RWA;0.005;0.003;0.005;0.011;0.001;0.682;0.263;0.0;0.0;0.029;;0.001;0.0;0.5773191652131324;0.0012372742514772809;0.0;0.0;0.0;0.1;3;0;0;0;
SDN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.202;;0.0;0.798;;;;;;0.1;3;0;0;0;
SEN;0.0075;0.1225;0.0695;0.004;0.0005;0.08299999999999999;0.13;0.0;0.008;0.10300000000000001;;0.004;0.468;0.1414707955689826;0.00052065807520259;0.0;0.0;0.0;0.1;3;0;0;0;
SLB;0.02;0.064;0.038;0.002;0.0;0.074;0.093;0.0;0.024;0.667;;0.002;0.016;;;;;;0.1;3;0;0;0;
SLE;0.0;0.025;0.034;0.003;0.0;0.338;0.19;0.001;0.029;0.354;;0.001;0.025;0.0980843949463006;9.333241131236399e-05;0.0;0.0;0.0;0.1;3;0;0;0;
SLV;0.016;0.274;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.029;;0.131;0.0;;0.000277183403561979;;;;0.1;3;0;0;0;
SOM;0.004;0.001;0.0;0.0;0.0;0.42000000000000004;0.0;0.001;0.0;0.574;;0.0;0.0;0.2069558666645955;0.01127777629599342;0.0;0.0;0.0;0.1;3;0;0;0;
SRB;0.913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.087;0.262229720841194;0.03126933851456642;0.0;0.0;0.0;0.1;3;0;0;0;
SSD;0.001;0.0;0.016;0.077;0.012;0.059;0.084;0.001;0.001;0.702;;0.003;0.044000000000000004;;;;;;0.1;3;0;0;0;
STP;0.128;0.049;0.009;0.018;0.001;0.264;0.012;0.001;0.0;0.511;;0.0;0.008;0.2708195879764367;0.043871225629937616;0.0;0.0;0.0;0.1;3;0;0;0;
SUR;0.009;0.729;0.028;0.0125;0.0495;0.07200000000000001;0.0345;0.002;0.0;0.048;;0.0025;0.0125;0.3321032663504843;0.007385838424886048;0.0;0.0;0.0;0.1;3;0;0;0;
SVK;0.974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.026;0.1212546704587377;0.5153472193711521;0.118320907213757;0.118320907213757;0.118320907213757;0.1;3;0;0;0;
SVN;0.0;0.0;0.0;0.0;0.0;0.997;0.0;0.0;0.0;0.0;;0.0;0.003;;;;;;0.1;3;0;0;0;
SWE;0.748;0.241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.012;0.010051127915590369;0.7505929186992515;0.1574025780439022;0.1574025780439022;0.1574025780439022;0.1;3;0;0;0;
SWZ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029;;0.0;0.971;;0.02126861306660846;;;;0.1;3;0;0;0;
SYR;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;;;0.1;3;0;0;0;
