gid,alpha3,totalPopulation,fractionUrban
JPN.28_1,JPN,1181890,0.941
JPN.29_1,JPN,2223270,0.808
JPN.30_1,JPN,1122350,0.785
JPN.31_1,JPN,1896123,0.832
JPN.32_1,JPN,1493921,0.92
JPN.33_1,JPN,7918289,0.994
JPN.34_1,JPN,834342,0.825
JPN.35_1,JPN,7006907,0.989
JPN.36_1,JPN,1544900,0.928
JPN.37_1,JPN,632018,0.694
JPN.38_1,JPN,2068120,0.888
JPN.39_1,JPN,1820533,0.823
JPN.40_1,JPN,717322,0.869
JPN.41_1,JPN,13761352,0.997
JPN.42_1,JPN,483511,0.713
JPN.43_1,JPN,1027029,0.9
JPN.44_1,JPN,800421,0.876
JPN.45_1,JPN,1068172,0.716
JPN.46_1,JPN,1373553,0.844
JPN.47_1,JPN,806886,0.855
KAZ.1_1,KAZ,4459705,0.835
KAZ.2_1,KAZ,2135340,0.805
KAZ.3_1,KAZ,941114,0.761
KAZ.4_1,KAZ,523654,0.753
KAZ.5_1,KAZ,1380574,0.71
KAZ.6_1,KAZ,925837,0.893
KAZ.7_1,KAZ,449608,0.481
KAZ.8_1,KAZ,760263,0.739
KAZ.9_1,KAZ,1384422,0.765
KAZ.10_1,KAZ,733726,0.597
KAZ.11_1,KAZ,832687,0.717
KAZ.12_1,KAZ,3815477,0.807
KAZ.13_1,KAZ,577815,0.672
KAZ.14_1,KAZ,1141242,0.717
KEN.1_1,KEN,789255,0.314
KEN.2_1,KEN,1082380,0.94
KEN.3_1,KEN,2033020,0.976
KEN.4_1,KEN,942630,0.951
KEN.5_1,KEN,500948,0.667
KEN.6_1,KEN,891517,0.736
KEN.7_1,KEN,1884808,0.799
KEN.8_1,KEN,1127235,0.782
KEN.9_1,KEN,217990,0.597
KEN.10_1,KEN,1026551,0.548
KEN.11_1,KEN,1822167,0.992
KEN.12_1,KEN,1099805,0.882
KEN.13_1,KEN,1997212,0.955
KEN.14_1,KEN,1471092,0.685
KEN.15_1,KEN,609485,0.897
KEN.16_1,KEN,1382649,0.999
KEN.17_1,KEN,1291417,0.902
KEN.18_1,KEN,1180308,0.15
KEN.19_1,KEN,862086,0.438
KEN.20_1,KEN,579685,0.425
KEN.21_1,KEN,135506,0.287
KEN.22_1,KEN,1293813,0.534
KEN.23_1,KEN,1052754,0.3
KEN.24_1,KEN,3125432,0.891
KEN.25_1,KEN,320156,0.322
KEN.26_1,KEN,1642763,0.846
KEN.27_1,KEN,1185194,0.812
KEN.28_1,KEN,1648323,0.996
KEN.29_1,KEN,1038767,0.892
KEN.30_1,KEN,6007722,0.999
KEN.31_1,KEN,2773489,0.819
KEN.32_1,KEN,1119964,0.853
KEN.33_1,KEN,1288064,0.378
KEN.34_1,KEN,709122,0.977
KEN.35_1,KEN,661947,0.476
KEN.36_1,KEN,761071,0.804
KEN.37_1,KEN,323225,0.255
KEN.38_1,KEN,1016209,0.809
KEN.39_1,KEN,382561,0.502
KEN.40_1,KEN,430041,0.376
KEN.41_1,KEN,360918,0.455
KEN.42_1,KEN,1197484,0.917
KEN.43_1,KEN,1302718,0.394
KEN.44_1,KEN,1466488,0.785
KEN.45_1,KEN,686941,0.999
KEN.46_1,KEN,2064037,0.795
KEN.47_1,KEN,774862,0.269
KGZ.1_1,KGZ,458624,0.685
KGZ.2_1,KGZ,1390263,0.998
KGZ.3_1,KGZ,797488,0.62
KGZ.4_1,KGZ,1339708,0.741
KGZ.5_1,KGZ,300519,0.523
KGZ.7_1,KGZ,1245505,0.71
KGZ.6_1,KGZ,433898,1.0
KGZ.8_1,KGZ,307626,0.502
KGZ.9_1,KGZ,539198,0.643
KHM.1_1,KHM,760999,0.624
KHM.2_1,KHM,1666991,0.719
KHM.3_1,KHM,740198,0.709
KHM.4_1,KHM,447756,0.501
KHM.5_1,KHM,744738,0.513
KHM.6_1,KHM,593095,0.489
KHM.7_1,KHM,561012,0.485
KHM.8_1,KHM,1143527,0.931
KHM.9_1,KHM,90937,0.378
KHM.10_1,KHM,40180,0.72
KHM.11_1,KHM,371768,0.464
KHM.12_1,KHM,437158,0.871
KHM.13_1,KHM,261970,0.733
KHM.14_1,KHM,138003,0.433
KHM.15_1,KHM,2034841,0.874
KHM.16_1,KHM,2457901,0.994
KHM.17_1,KHM,353874,0.306
KHM.18_1,KHM,264962,0.283
KHM.19_1,KHM,757841,0.429
KHM.20_1,KHM,249461,0.279
KHM.21_1,KHM,1144698,0.619
KHM.22_1,KHM,147300,0.262
KHM.23_1,KHM,392270,0.184
KHM.24_1,KHM,751228,0.674
KHM.25_1,KHM,743000,0.591
KNA.1_1,KNA,2187,0.751
KNA.2_1,KNA,2994,0.0
KNA.3_1,KNA,11643,0.935
KNA.4_1,KNA,3274,0.0
KNA.5_1,KNA,2289,0.0
KNA.6_1,KNA,3126,0.359
KNA.7_1,KNA,3939,0.0
KNA.8_1,KNA,3263,0.809
KNA.9_1,KNA,2407,0.0
KNA.10_1,KNA,2231,0.0
KNA.11_1,KNA,3759,0.661
KNA.12_1,KNA,2611,0.0
KNA.13_1,KNA,2285,0.0
KNA.14_1,KNA,1795,0.668
KOR.1_1,KOR,3414557,0.993
KOR.2_1,KOR,1613706,0.76
KOR.3_1,KOR,2275155,0.688
KOR.4_1,KOR,2344131,0.985
KOR.5_1,KOR,1563767,0.983
KOR.6_1,KOR,1543671,0.678
KOR.7_1,KOR,1524239,0.982
KOR.8_1,KOR,13749658,0.962
KOR.9_1,KOR,2525234,0.656
KOR.10_1,KOR,3360172,0.816
KOR.11_1,KOR,2946643,0.977
KOR.12_1,KOR,454308,0.755
KOR.13_1,KOR,1711750,0.71
KOR.14_1,KOR,1498298,0.579
KOR.15_1,KOR,94158,0.516
KOR.16_1,KOR,9868295,1.0
KOR.17_1,KOR,1105744,0.951
KWT.1_1,KWT,786587,0.873
KWT.2_1,KWT,1377398,0.998
KWT.3_1,KWT,373477,0.828
KWT.4_1,KWT,467778,1.0
KWT.5_1,KWT,929882,1.0
KWT.6_1,KWT,443977,0.999
LAO.1_1,LAO,193491,0.269
LAO.2_1,LAO,236627,0.31
LAO.3_1,LAO,447449,0.366
LAO.4_1,LAO,929580,0.504
LAO.5_1,LAO,297102,0.086
LAO.6_1,LAO,523062,0.232
LAO.7_1,LAO,250933,0.299
LAO.8_1,LAO,533509,0.198
LAO.9_1,LAO,441593,0.256
LAO.10_1,LAO,209796,0.024
LAO.11_1,LAO,542697,0.186
LAO.12_1,LAO,1127542,0.279
LAO.14_1,LAO,463777,0.363
LAO.13_1,LAO,611030,0.715
LAO.15_1,LAO,461705,0.263
LAO.16_1,LAO,91407,0.153
LAO.17_1,LAO,157656,0.225
LAO.18_1,LAO,323712,0.238
LBN.1_1,LBN,223248,0.656
LBN.2_1,LBN,379172,0.681
LBN.3_1,LBN,303231,1.0
LBN.4_1,LBN,358302,0.715
LBN.5_1,LBN,1910184,0.938
LBN.6_1,LBN,533250,0.845
LBN.7_1,LBN,622930,0.851
LBN.8_1,LBN,753759,0.918
LBR.1_1,LBR,200258,0.546
LBR.2_1,LBR,423801,0.385
LBR.3_1,LBR,120381,0.133
LBR.5_1,LBR,293734,0.392
LBR.4_1,LBR,191303,0.168
LBR.6_1,LBR,208764,0.49
LBR.7_1,LBR,61045,0.126
LBR.8_1,LBR,436145,0.492
LBR.9_1,LBR,486056,0.783
LBR.10_1,LBR,230428,0.596
LBR.11_1,LBR,1945172,0.947
LBR.12_1,LBR,666894,0.346
LBR.14_1,LBR,123989,0.243
LBR.13_1,LBR,119767,0.066
LBR.15_1,LBR,144894,0.204
LBY.1_1,LBY,192297,0.738
LBY.2_1,LBY,270498,0.665
LBY.3_1,LBY,350260,0.63
LBY.4_1,LBY,258922,0.671
LBY.5_1,LBY,63341,0.66
LBY.6_1,LBY,58937,0.65
LBY.7_1,LBY,87959,0.06
LBY.8_1,LBY,648047,0.601
LBY.9_1,LBY,217956,0.654
LBY.10_1,LBY,366068,0.736
LBY.11_1,LBY,449055,0.766
LBY.12_1,LBY,1139857,0.855
LBY.13_1,LBY,175863,0.606
LBY.14_1,LBY,28307,0.67
LBY.15_1,LBY,472211,0.864
LBY.16_1,LBY,95285,0.612
LBY.17_1,LBY,118890,0.512
LBY.18_1,LBY,162441,0.814
LBY.19_1,LBY,170950,0.565
LBY.20_1,LBY,1517874,0.887
LBY.21_1,LBY,93769,0.372
LBY.22_1,LBY,95697,0.541
LCA.1_1,LCA,8196,0.627
LCA.2_1,LCA,3312,0.101
LCA.3_1,LCA,63914,0.902
LCA.4_1,LCA,6260,0.0
LCA.5_1,LCA,12642,0.507
LCA.6_1,LCA,35694,0.898
LCA.7_1,LCA,5543,0.375
LCA.8_1,LCA,17847,0.456
LCA.9_1,LCA,9038,0.575
LCA.10_1,LCA,18616,0.808
LIE.1_1,LIE,4726,0.957
LIE.2_1,LIE,4548,0.895
LIE.3_1,LIE,1783,0.62
LIE.4_1,LIE,4486,0.959
LIE.5_1,LIE,382,0.0
LIE.6_1,LIE,2412,0.951
LIE.7_1,LIE,6509,0.856
LIE.8_1,LIE,999,0.689
LIE.9_1,LIE,5518,0.932
LIE.10_1,LIE,2747,0.448
LIE.11_1,LIE,5759,0.946
LKA.1_1,LKA,722699,0.707
LKA.2_1,LKA,985927,0.501
LKA.3_1,LKA,850288,0.791
LKA.4_1,LKA,517695,0.8
LKA.5_1,LKA,2540003,0.996
LKA.6_1,LKA,1130286,0.933
LKA.7_1,LKA,2549972,0.994
LKA.8_1,LKA,681023,0.805
LKA.9_1,LKA,604900,0.907
LKA.10_1,LKA,1388044,0.936
LKA.11_1,LKA,1474355,0.946
LKA.12_1,LKA,892740,0.883
LKA.13_1,LKA,61752,0.145
LKA.14_1,LKA,1795675,0.753
LKA.15_1,LKA,87631,0.346
LKA.16_1,LKA,527945,0.762
LKA.17_1,LKA,859311,0.922
LKA.18_1,LKA,510992,0.475
LKA.19_1,LKA,33989,0.0
LKA.20_1,LKA,710259,0.904
LKA.21_1,LKA,451046,0.603
LKA.22_1,LKA,823793,0.745
LKA.23_1,LKA,1164535,0.806
LKA.24_1,LKA,429226,0.776
LKA.25_1,LKA,160061,0.55
LSO.1_1,LSO,353770,0.47
LSO.2_1,LSO,142931,0.4
LSO.3_1,LSO,356149,0.478
LSO.4_1,LSO,216967,0.169
LSO.5_1,LSO,561889,0.638
LSO.6_1,LSO,191071,0.173
LSO.7_1,LSO,154618,0.197
LSO.8_1,LSO,90293,0.176
LSO.9_1,LSO,152543,0.308
LSO.10_1,LSO,163181,0.087
LTU.1_1,LTU,123411,0.44
LTU.2_1,LTU,513769,0.65
LTU.3_1,LTU,303719,0.6
LTU.4_1,LTU,134496,0.321
LTU.5_1,LTU,200666,0.498
LTU.6_1,LTU,245322,0.433
LTU.7_1,LTU,78015,0.304
LTU.8_1,LTU,124943,0.43
LTU.9_1,LTU,115648,0.273
LTU.10_1,LTU,827814,0.718
LUX.1_1,LUX,100000,0.238
LUX.2_1,LUX,80073,0.411
LUX.3_1,LUX,486601,0.848
LVA.1_1,LVA,229431,0.44
LVA.2_1,LVA,254717,0.38
LVA.3_1,LVA,895480,0.757
LVA.4_1,LVA,185701,0.187
LVA.5_1,LVA,224860,0.377
MAR.1_1,MAR,2256815,0.62
MAR.2_1,MAR,2531388,0.622
MAR.3_1,MAR,2179197,0.877
MAR.4_1,MAR,2458372,0.798
MAR.5_1,MAR,4909274,0.993
MAR.6_1,MAR,421401,0.664
MAR.7_1,MAR,14947,0.663
MAR.8_1,MAR,4149407,0.665
MAR.9_1,MAR,2684431,0.82
MAR.10_1,MAR,2371740,0.824
MAR.11_1,MAR,3096856,0.933
MAR.12_1,MAR,4114636,0.705
MAR.13_1,MAR,1794039,0.759
MAR.14_1,MAR,3649421,0.837
MAR.15_1,MAR,1917347,0.647
MDA.1_1,MDA,83365,0.35
MDA.2_1,MDA,68289,0.936
MDA.3_1,MDA,15308,0.35
MDA.4_1,MDA,77636,0.948
MDA.5_1,MDA,64410,0.242
MDA.6_1,MDA,159796,0.631
MDA.7_1,MDA,57021,0.261
MDA.8_1,MDA,55356,0.094
MDA.9_1,MDA,63422,0.261
MDA.10_1,MDA,627197,0.954
MDA.11_1,MDA,57499,0.458
MDA.12_1,MDA,40637,0.155
MDA.13_1,MDA,25214,0.202
MDA.14_1,MDA,86959,0.525
MDA.15_1,MDA,28535,0.29
MDA.16_1,MDA,66401,0.423
MDA.17_1,MDA,77602,0.333
MDA.18_1,MDA,95114,0.469
MDA.19_1,MDA,96386,0.461
MDA.20_1,MDA,49640,0.2
MDA.21_1,MDA,115307,0.432
MDA.22_1,MDA,105203,0.5
MDA.23_1,MDA,43359,0.286
MDA.24_1,MDA,45636,0.297
MDA.25_1,MDA,40309,0.457
MDA.26_1,MDA,89995,0.401
MDA.27_1,MDA,34816,0.325
MDA.28_1,MDA,50310,0.293
MDA.29_1,MDA,75381,0.365
MDA.30_1,MDA,33543,0.234
MDA.31_1,MDA,78520,0.52
MDA.32_1,MDA,57285,0.112
MDA.33_1,MDA,67114,0.451
MDA.34_1,MDA,36980,0.354
MDA.35_1,MDA,59691,0.115
MDA.36_1,MDA,339445,0.704
MDA.37_1,MDA,90894,0.324
MDG.1_1,MDG,9585475,0.692
MDG.2_1,MDG,2425996,0.457
MDG.3_1,MDG,6230731,0.315
MDG.4_1,MDG,4213007,0.316
MDG.5_1,MDG,4052915,0.386
MDG.6_1,MDG,5267388,0.371
MEX.1_1,MEX,1403602,0.85
MEX.3_1,MEX,3504331,0.922
MEX.2_1,MEX,1173119,0.874
MEX.4_1,MEX,999583,0.691
MEX.5_1,MEX,6336711,0.537
MEX.6_1,MEX,3639116,0.812
MEX.7_1,MEX,3243653,0.896
MEX.8_1,MEX,860890,0.879
MEX.9_1,MEX,7778885,0.998
MEX.10_1,MEX,2079324,0.678
MEX.11_1,MEX,6724569,0.736
MEX.12_1,MEX,4098628,0.585
MEX.13_1,MEX,3610227,0.66
MEX.14_1,MEX,8232764,0.841
MEX.15_1,MEX,16914963,0.932
MEX.16_1,MEX,5341670,0.691
MEX.17_1,MEX,2111537,0.896
MEX.18_1,MEX,1501171,0.693
MEX.19_1,MEX,5483148,0.935
MEX.20_1,MEX,4640083,0.482
MEX.21_1,MEX,6453353,0.742
MEX.22_1,MEX,2318766,0.743
MEX.23_1,MEX,1678350,0.838
MEX.24_1,MEX,2918354,0.644
MEX.25_1,MEX,3061328,0.702
MEX.26_1,MEX,3289110,0.839
MEX.27_1,MEX,2918922,0.688
MEX.28_1,MEX,3638892,0.864
MEX.29_1,MEX,1401803,0.851
MEX.30_1,MEX,8824816,0.652
MEX.31_1,MEX,2234227,0.747
MEX.32_1,MEX,1845469,0.557
MHL.1_1,MHL,1078,0.0
MHL.2_1,MHL,163,0.0
MHL.3_1,MHL,1057,0.0
MHL.4_1,MHL,330,0.0
MHL.5_1,MHL,372,0.0
MHL.6_1,MHL,379,0.0
MHL.7_1,MHL,56,0.0
MHL.8_1,MHL,1429,0.0
MHL.9_1,MHL,8687,0.556
MHL.10_1,MHL,272,0.0
MHL.11_1,MHL,125,0.0
MHL.12_1,MHL,221,0.0
MHL.13_1,MHL,23461,0.843
MHL.14_1,MHL,403,0.0
MHL.15_1,MHL,214,0.0
MHL.16_1,MHL,287,0.0
MHL.17_1,MHL,237,0.0
MHL.18_1,MHL,465,0.0
MHL.20_1,MHL,214,0.0
MHL.21_1,MHL,330,0.0
MHL.22_1,MHL,48,0.0
MHL.23_1,MHL,633,0.0
MHL.19_1,MHL,281,0.0
MKD.1_1,MKD,80576,0.994
MKD.2_1,MKD,13470,0.932
MKD.3_1,MKD,12778,0.485
MKD.4_1,MKD,89577,0.771
MKD.5_1,MKD,8408,0.602
MKD.6_1,MKD,31718,0.82
MKD.7_1,MKD,14171,0.15
MKD.8_1,MKD,17249,0.618
MKD.9_1,MKD,82960,0.99
MKD.10_1,MKD,40365,1.0
MKD.11_1,MKD,7568,0.0
MKD.12_1,MKD,52291,0.996
MKD.13_1,MKD,6964,0.0
MKD.14_1,MKD,6902,0.0
MKD.15_1,MKD,15914,0.812
MKD.16_1,MKD,20273,0.85
MKD.17_1,MKD,4389,0.0
MKD.18_1,MKD,16226,0.525
MKD.19_1,MKD,8260,0.0
MKD.20_1,MKD,3944,0.0
MKD.21_1,MKD,13348,0.0
MKD.23_1,MKD,85894,0.939
MKD.24_1,MKD,22872,0.571
MKD.25_1,MKD,52022,0.961
MKD.26_1,MKD,85942,0.929
MKD.27_1,MKD,3525,0.0
MKD.28_1,MKD,17279,0.552
MKD.29_1,MKD,11299,0.22
MKD.30_1,MKD,3974,0.111
MKD.31_1,MKD,57505,0.985
MKD.32_1,MKD,38575,0.782
MKD.33_1,MKD,56373,0.646
MKD.34_1,MKD,24513,0.987
MKD.35_1,MKD,37018,0.847
MKD.36_1,MKD,3571,0.0
MKD.37_1,MKD,9659,0.0
MKD.38_1,MKD,20085,0.681
MKD.39_1,MKD,5925,0.0
MKD.40_1,MKD,9196,0.0
MKD.41_1,MKD,108235,0.818
MKD.42_1,MKD,3473,0.199
MKD.43_1,MKD,29778,0.28
MKD.44_1,MKD,2483,0.0
MKD.45_1,MKD,7527,0.0
MKD.46_1,MKD,6338,0.0
MKD.47_1,MKD,9242,0.0
MKD.48_1,MKD,6246,0.0
MKD.49_1,MKD,19239,0.706
MKD.50_1,MKD,3197,0.0
MKD.51_1,MKD,10845,0.0
MKD.52_1,MKD,50304,0.834
MKD.54_1,MKD,4912,0.0
MKD.55_1,MKD,9108,0.0
MKD.56_1,MKD,4794,0.0
MKD.57_1,MKD,75386,0.815
MKD.58_1,MKD,14969,0.684
MKD.59_1,MKD,28823,0.583
MKD.60_1,MKD,3767,0.0
MKD.61_1,MKD,15406,0.401
MKD.62_1,MKD,4082,0.0
MKD.63_1,MKD,40855,0.715
MKD.64_1,MKD,11467,0.325
MKD.65_1,MKD,3294,0.0
MKD.66_1,MKD,4064,0.017
MKD.67_1,MKD,47324,0.879
MKD.68_1,MKD,64128,0.697
MKD.69_1,MKD,56507,0.747
MKD.70_1,MKD,20820,0.702
MKD.71_1,MKD,21037,1.0
MKD.72_1,MKD,17407,0.481
MKD.73_1,MKD,23603,0.853
MKD.74_1,MKD,94004,0.896
MKD.75_1,MKD,11922,0.0
MKD.76_1,MKD,12707,0.578
MKD.77_1,MKD,55184,0.781
MKD.78_1,MKD,2493,0.257
MKD.79_1,MKD,18862,0.586
MKD.81_1,MKD,28298,0.857
MKD.83_1,MKD,4986,0.0
MKD.84_1,MKD,28604,0.671
MKD.85_1,MKD,2963,0.0
MLI.1_1,MLI,3198350,0.999
MLI.2_1,MLI,1006775,0.5
MLI.3_1,MLI,3251463,0.416
MLI.4_1,MLI,145215,0.477
MLI.5_1,MLI,4562863,0.489
MLI.6_1,MLI,3121290,0.318
MLI.7_1,MLI,3644918,0.387
MLI.8_1,MLI,4601499,0.39
MLI.9_1,MLI,1225440,0.388
MLT.1_1,MLT,123541,0.998
MLT.2_1,MLT,33107,0.786
MLT.3_1,MLT,122518,0.962
MLT.4_1,MLT,129419,0.897
MLT.5_1,MLT,126406,0.998
MMR.1_1,MMR,6346626,0.619
MMR.2_1,MMR,5188027,0.73
MMR.3_1,MMR,600203,0.474
MMR.4_1,MMR,2228411,0.818
MMR.5_1,MMR,322866,0.732
MMR.6_1,MMR,1644533,0.67
MMR.7_1,MMR,3751271,0.439
MMR.8_1,MMR,6985720,0.722
MMR.9_1,MMR,1899056,0.811
MMR.10_1,MMR,282925,0.99
MMR.11_1,MMR,1818159,0.668
MMR.12_1,MMR,5980400,0.53
MMR.13_1,MMR,7575528,0.697
MMR.14_1,MMR,1563909,0.691
MMR.15_1,MMR,9102013,0.944
MNE.1_1,MNE,3193,0.0
MNE.2_1,MNE,45782,0.914
MNE.3_1,MNE,31117,0.791
MNE.4_1,MNE,29417,0.855
MNE.5_1,MNE,23798,0.729
MNE.6_1,MNE,14246,0.789
MNE.7_1,MNE,22446,0.457
MNE.8_1,MNE,27701,0.845
MNE.9_1,MNE,6412,0.0
MNE.10_1,MNE,21986,0.452
MNE.11_1,MNE,6781,0.851
MNE.12_1,MNE,68972,0.903
MNE.13_1,MNE,12204,0.441
MNE.14_1,MNE,24205,0.854
MNE.15_1,MNE,2102,0.0
MNE.16_1,MNE,220952,0.927
MNE.17_1,MNE,23544,0.906
MNE.18_1,MNE,1177,0.0
MNE.19_1,MNE,14715,0.812
MNE.20_1,MNE,19554,0.668
MNE.21_1,MNE,2768,0.0
MNG.1_1,MNG,85087,0.234
MNG.2_1,MNG,96128,0.468
MNG.3_1,MNG,79931,0.385
MNG.4_1,MNG,53202,0.214
MNG.5_1,MNG,109160,0.859
MNG.6_1,MNG,78023,0.533
MNG.7_1,MNG,86480,0.531
MNG.8_1,MNG,31811,0.333
MNG.9_1,MNG,50925,0.384
MNG.10_1,MNG,51268,0.285
MNG.11_1,MNG,17773,0.667
MNG.12_1,MNG,72046,0.317
MNG.13_1,MNG,66773,0.301
MNG.14_1,MNG,118103,0.255
MNG.15_1,MNG,108376,0.443
MNG.16_1,MNG,124957,0.922
MNG.17_1,MNG,107515,0.494
MNG.18_1,MNG,111724,0.474
MNG.19_1,MNG,55379,0.351
MNG.20_1,MNG,89394,0.154
MNG.21_1,MNG,1886337,0.953
MNG.22_1,MNG,57418,0.256
MNP.1_1,MNP,0,0.0
MNP.2_1,MNP,1960,0.0
MNP.3_1,MNP,45184,0.76
MNP.4_1,MNP,2957,0.0
MOZ.1_1,MOZ,2397770,0.553
MOZ.2_1,MOZ,1608539,0.599
MOZ.3_1,MOZ,1614919,0.384
MOZ.4_1,MOZ,2814990,0.465
MOZ.6_1,MOZ,927161,0.654
MOZ.5_1,MOZ,3384609,0.994
MOZ.7_1,MOZ,6766673,0.456
MOZ.8_1,MOZ,2559314,0.53
MOZ.9_1,MOZ,2793972,0.546
MOZ.10_1,MOZ,4287195,0.464
MOZ.11_1,MOZ,6677224,0.385
MRT.1_1,MRT,64409,0.422
MRT.2_1,MRT,440488,0.377
MRT.3_1,MRT,404638,0.353
MRT.4_1,MRT,200522,0.944
MRT.5_1,MRT,441457,0.44
MRT.6_1,MRT,371666,0.552
MRT.7_1,MRT,680492,0.433
MRT.8_1,MRT,396086,0.31
MRT.9_1,MRT,32082,0.54
MRT.10_1,MRT,1654576,0.992
MRT.11_1,MRT,89292,0.335
MRT.12_1,MRT,67339,0.805
MRT.13_1,MRT,269259,0.269
MSR.1_1,MSR,0,0.0
MSR.2_1,MSR,0,0.0
MSR.3_1,MSR,4332,0.0
MTQ.1_1,MTQ,138856,0.936
MTQ.2_1,MTQ,117946,0.703
MTQ.3_1,MTQ,85588,0.614
MTQ.4_1,MTQ,21844,0.232
MUS.1_1,MUS,251,0.0
MUS.2_1,MUS,84856,0.828
MUS.3_1,MUS,142899,0.898
MUS.4_1,MUS,116633,0.843
MUS.5_1,MUS,87974,0.871
MUS.6_1,MUS,145300,0.927
MUS.7_1,MUS,381950,0.989
MUS.8_1,MUS,115303,0.995
MUS.9_1,MUS,112871,0.908
MUS.10_1,MUS,41757,0.798
MUS.11_1,MUS,0,0.0
MUS.12_1,MUS,71156,0.841
MWI.1_1,MWI,500351,0.518
MWI.2_1,MWI,1449471,0.896
MWI.3_1,MWI,671498,0.666
MWI.4_1,MWI,429886,0.947
MWI.5_1,MWI,329381,0.157
MWI.6_1,MWI,1028573,0.799
MWI.7_1,MWI,990771,0.721
MWI.8_1,MWI,472665,0.744
MWI.9_1,MWI,1047610,0.227
MWI.10_1,MWI,18384,0.988
MWI.11_1,MWI,3571234,0.904
MWI.12_1,MWI,867991,0.767
MWI.13_1,MWI,1334910,0.684
MWI.14_1,MWI,833689,0.598
MWI.15_1,MWI,797669,0.911
MWI.16_1,MWI,182113,0.687
MWI.17_1,MWI,1563727,0.287
MWI.18_1,MWI,208599,0.315
MWI.19_1,MWI,365777,0.445
MWI.20_1,MWI,503715,0.635
MWI.21_1,MWI,375159,0.745
MWI.22_1,MWI,759728,0.655
MWI.23_1,MWI,381599,0.467
MWI.24_1,MWI,488818,0.873
MWI.25_1,MWI,283439,0.349
MWI.26_1,MWI,608899,0.674
MWI.27_1,MWI,971317,0.932
MWI.28_1,MWI,985375,0.838
MYS.1_1,MYS,4048504,0.844
MYS.2_1,MYS,2169641,0.764
MYS.3_1,MYS,1624127,0.807
MYS.4_1,MYS,2469235,1.0
MYS.5_1,MYS,90094,0.959
MYS.6_1,MYS,990798,0.88
MYS.7_1,MYS,1094332,0.769
MYS.8_1,MYS,1707008,0.653
MYS.9_1,MYS,2699268,0.776
MYS.10_1,MYS,234322,0.758
MYS.11_1,MYS,1777963,0.977
MYS.12_1,MYS,77437,0.958
MYS.13_1,MYS,4146894,0.692
MYS.14_1,MYS,2807854,0.619
MYS.15_1,MYS,7921418,0.966
MYS.16_1,MYS,1126968,0.744
MYT.1_1,MYT,5444,0.993
MYT.2_1,MYT,16447,0.938
MYT.3_1,MYT,13638,0.638
MYT.4_1,MYT,9364,0.973
MYT.5_1,MYT,9295,0.99
MYT.6_1,MYT,13794,0.968
MYT.7_1,MYT,18456,0.844
MYT.8_1,MYT,28527,0.998
MYT.9_1,MYT,6452,0.53
MYT.10_1,MYT,57623,0.997
MYT.11_1,MYT,8625,0.956
MYT.12_1,MYT,85270,0.994
MYT.13_1,MYT,9869,0.995
MYT.14_1,MYT,22175,0.984
MYT.15_1,MYT,15532,1.0
MYT.16_1,MYT,18217,0.978
MYT.17_1,MYT,16859,0.709
NAM.1_1,NAM,107246,0.563
NAM.2_1,NAM,240615,0.822
NAM.3_1,NAM,104555,0.514
NAM.4_1,NAM,266125,0.32
NAM.5_1,NAM,474944,0.93
NAM.6_1,NAM,121844,0.255
NAM.7_1,NAM,288901,0.032
NAM.8_1,NAM,81155,0.286
NAM.9_1,NAM,283512,0.022
NAM.10_1,NAM,212510,0.418
NAM.11_1,NAM,230306,0.139
NAM.12_1,NAM,164854,0.522
NAM.13_1,NAM,121301,0.316
NCL.1_1,NCL,6859,0.0
NCL.2_1,NCL,39782,0.0
NCL.3_1,NCL,251580,0.794
NER.1_1,NER,813666,0.851
NER.2_1,NER,1141658,0.527
NER.3_1,NER,3030122,0.441
NER.4_1,NER,5560431,0.471
NER.5_1,NER,1604464,0.99
NER.6_1,NER,6268487,0.654
NER.7_1,NER,4313473,0.353
NER.8_1,NER,6588141,0.481
NGA.1_1,NGA,5053036,0.961
NGA.2_1,NGA,5049017,0.706
NGA.3_1,NGA,7260616,0.965
NGA.4_1,NGA,7791662,0.982
NGA.5_1,NGA,7915915,0.574
NGA.6_1,NGA,2859464,0.896
NGA.7_1,NGA,6884876,0.635
NGA.8_1,NGA,7080842,0.666
NGA.9_1,NGA,4553901,0.839
NGA.10_1,NGA,7265673,0.914
NGA.11_1,NGA,3792751,0.893
NGA.12_1,NGA,5091105,0.891
NGA.13_1,NGA,4072980,0.959
NGA.14_1,NGA,5370639,0.942
NGA.15_1,NGA,3304404,0.89
NGA.16_1,NGA,4009887,0.724
NGA.17_1,NGA,6499177,0.976
NGA.18_1,NGA,6917353,0.611
NGA.19_1,NGA,9503684,0.719
NGA.20_1,NGA,15782931,0.908
NGA.21_1,NGA,9397213,0.745
NGA.22_1,NGA,5386808,0.634
NGA.23_1,NGA,5874639,0.823
NGA.24_1,NGA,3775158,0.763
NGA.25_1,NGA,12949829,0.992
NGA.26_1,NGA,2985335,0.693
NGA.27_1,NGA,6689699,0.578
NGA.28_1,NGA,6264476,0.915
NGA.29_1,NGA,5615331,0.908
NGA.30_1,NGA,5603351,0.923
NGA.31_1,NGA,9370603,0.897
NGA.32_1,NGA,5112700,0.659
NGA.33_1,NGA,10192329,0.971
NGA.34_1,NGA,6099626,0.746
NGA.35_1,NGA,3633299,0.536
