gid,alpha3,totalPopulation,fractionUrban
BRA.12.4_2,BRA,20302,0.841
BRA.12.5_2,BRA,7589,0.0
BRA.12.6_2,BRA,13010,0.855
BRA.12.7_2,BRA,12364,0.579
BRA.12.8_2,BRA,11526,0.867
BRA.12.9_2,BRA,10815,0.694
BRA.12.10_2,BRA,3666,0.0
BRA.12.11_2,BRA,1196,0.0
BRA.12.12_2,BRA,18653,0.799
BRA.12.13_2,BRA,11625,0.879
BRA.12.14_2,BRA,26309,0.573
BRA.12.15_2,BRA,9282,0.0
BRA.12.16_2,BRA,37966,0.778
BRA.12.17_2,BRA,67986,0.84
BRA.12.18_2,BRA,7702,0.0
BRA.12.19_2,BRA,20830,0.546
BRA.12.20_2,BRA,103810,0.812
BRA.12.21_2,BRA,17579,0.0
BRA.12.22_2,BRA,37447,0.815
BRA.12.23_2,BRA,44908,0.756
BRA.12.24_2,BRA,7240,0.804
BRA.12.25_2,BRA,5510,0.0
BRA.12.26_2,BRA,23344,0.749
BRA.12.27_2,BRA,12395,0.0
BRA.12.28_2,BRA,9681,0.0
BRA.12.29_2,BRA,21996,0.464
BRA.12.30_2,BRA,14463,0.745
BRA.12.31_2,BRA,7117,0.0
BRA.12.32_2,BRA,37259,0.776
BRA.12.33_2,BRA,37204,0.467
BRA.12.34_2,BRA,22275,0.652
BRA.12.35_2,BRA,32948,0.592
BRA.12.36_2,BRA,4008,0.0
BRA.12.37_2,BRA,21201,0.276
BRA.12.38_2,BRA,612721,0.963
BRA.12.39_2,BRA,6262,0.0
BRA.12.40_2,BRA,10395,0.846
BRA.12.41_2,BRA,24605,0.712
BRA.12.42_2,BRA,9457,0.691
BRA.12.43_2,BRA,15069,0.618
BRA.12.44_2,BRA,4263,0.0
BRA.12.45_2,BRA,8220,0.0
BRA.12.46_2,BRA,5778,0.0
BRA.12.47_2,BRA,3607,0.0
BRA.12.48_2,BRA,39520,0.711
BRA.12.49_2,BRA,16783,0.767
BRA.12.50_2,BRA,2953,0.0
BRA.12.51_2,BRA,7219,0.0
BRA.12.52_2,BRA,7545,0.0
BRA.12.53_2,BRA,4345,0.0
BRA.12.54_2,BRA,14470,0.379
BRA.12.55_2,BRA,30792,0.899
BRA.12.56_2,BRA,9177,0.0
BRA.12.57_2,BRA,11351,0.544
BRA.12.58_2,BRA,39165,0.743
BRA.12.59_2,BRA,46570,0.761
BRA.12.60_2,BRA,16796,0.565
BRA.12.61_2,BRA,13197,0.472
BRA.12.62_2,BRA,6938,0.0
BRA.12.63_2,BRA,70928,0.92
BRA.12.64_2,BRA,2513,0.0
BRA.12.65_2,BRA,13236,0.612
BRA.12.66_2,BRA,17723,0.666
BRA.12.67_2,BRA,32149,0.799
BRA.12.68_2,BRA,17458,0.708
BRA.12.69_2,BRA,7273,0.765
BRA.12.70_2,BRA,15404,0.0
BRA.12.71_2,BRA,16261,0.377
BRA.12.72_2,BRA,4976,0.0
BRA.12.73_2,BRA,14364,0.453
BRA.12.74_2,BRA,5492,0.0
BRA.12.75_2,BRA,7136,0.0
BRA.12.76_2,BRA,3642,0.0
BRA.12.77_2,BRA,9146,0.0
BRA.12.78_2,BRA,10004,0.508
BRA.12.79_2,BRA,48880,0.831
BRA.12.80_2,BRA,3987,0.0
BRA.12.81_2,BRA,21793,0.902
BRA.12.82_2,BRA,4568,0.0
BRA.12.83_2,BRA,12602,0.0
BRA.12.84_2,BRA,23619,0.756
BRA.12.85_2,BRA,4543,0.0
BRA.12.86_2,BRA,9629,0.0
BRA.12.87_2,BRA,2599,0.0
BRA.12.88_2,BRA,7180,0.0
BRA.12.89_2,BRA,12735,0.415
BRA.12.90_2,BRA,24364,0.669
BRA.12.91_2,BRA,19464,0.684
BRA.12.92_2,BRA,38299,0.615
BRA.12.93_2,BRA,3127,0.0
BRA.12.94_2,BRA,37761,0.663
BRA.12.95_2,BRA,7114,0.782
BRA.12.96_2,BRA,1960,0.0
BRA.12.97_2,BRA,49095,0.809
BRA.12.98_2,BRA,13555,0.644
BRA.12.99_2,BRA,6234,0.0
BRA.12.100_2,BRA,13319,0.0
BRA.12.101_2,BRA,3919,0.0
BRA.12.102_2,BRA,20490,0.574
BRA.12.103_2,BRA,65776,0.881
BRA.12.104_2,BRA,18510,0.611
BRA.12.105_2,BRA,3089,0.0
BRA.12.106_2,BRA,10406,0.569
BRA.12.107_2,BRA,2667,0.0
BRA.12.108_2,BRA,5916,0.0
BRA.12.109_2,BRA,5087,0.0
BRA.12.110_2,BRA,241769,0.936
BRA.12.111_2,BRA,20119,0.531
BRA.12.112_2,BRA,4311,0.0
BRA.12.113_2,BRA,4972,0.0
BRA.12.114_2,BRA,2366,0.0
BRA.12.115_2,BRA,3940,0.0
BRA.12.116_2,BRA,9135,0.0
BRA.12.117_2,BRA,3447,0.0
BRA.12.118_2,BRA,4412,0.0
BRA.12.119_2,BRA,16904,0.362
BRA.12.120_2,BRA,12396,0.0
BRA.12.121_2,BRA,4530,0.0
BRA.12.122_2,BRA,22100,0.732
BRA.12.123_2,BRA,6528,0.0
BRA.12.124_2,BRA,21942,0.756
BRA.12.125_2,BRA,5147,0.0
BRA.12.126_2,BRA,27926,0.788
BRA.12.127_2,BRA,1986,0.0
BRA.12.128_2,BRA,151779,0.864
BRA.12.129_2,BRA,93273,0.888
BRA.12.130_2,BRA,11484,0.487
BRA.12.131_2,BRA,111002,0.863
BRA.12.132_2,BRA,14753,0.639
BRA.12.133_2,BRA,12178,0.448
BRA.12.134_2,BRA,4616,0.0
BRA.12.135_2,BRA,4489,0.0
BRA.12.136_2,BRA,4247,0.0
BRA.12.137_2,BRA,3621,0.0
BRA.12.138_2,BRA,310915,0.976
BRA.12.139_2,BRA,15103,0.521
BRA.12.140_2,BRA,17711,0.324
BRA.12.141_2,BRA,27818,0.669
BRA.11.1_2,BRA,16059,0.713
BRA.11.2_2,BRA,5583,0.0
BRA.11.3_2,BRA,41755,0.655
BRA.11.4_2,BRA,27539,0.814
BRA.11.5_2,BRA,9875,0.528
BRA.11.6_2,BRA,11280,0.658
BRA.11.7_2,BRA,9673,0.694
BRA.11.8_2,BRA,27088,0.877
BRA.11.9_2,BRA,52737,0.73
BRA.11.10_2,BRA,12645,0.54
BRA.11.11_2,BRA,8020,0.0
BRA.11.12_2,BRA,24161,0.744
BRA.11.13_2,BRA,12595,0.741
BRA.11.14_2,BRA,26955,0.766
BRA.11.15_2,BRA,9190,0.659
BRA.11.16_2,BRA,23471,0.768
BRA.11.17_2,BRA,13391,0.568
BRA.11.18_2,BRA,31558,0.659
BRA.11.19_2,BRA,16184,0.644
BRA.11.20_2,BRA,960775,0.977
BRA.11.21_2,BRA,6486,0.0
BRA.11.22_2,BRA,24209,0.871
BRA.11.23_2,BRA,25487,0.861
BRA.11.24_2,BRA,6131,0.0
BRA.11.25_2,BRA,16809,0.71
BRA.11.26_2,BRA,121267,0.879
BRA.11.27_2,BRA,20789,0.83
BRA.11.28_2,BRA,36837,0.832
BRA.11.29_2,BRA,14112,0.544
BRA.11.30_2,BRA,12290,0.0
BRA.11.31_2,BRA,6344,0.0
BRA.11.32_2,BRA,232729,0.9
BRA.11.33_2,BRA,13554,0.763
BRA.11.34_2,BRA,21579,0.758
BRA.11.35_2,BRA,3477,0.0
BRA.11.36_2,BRA,11257,0.712
BRA.11.37_2,BRA,11546,0.814
BRA.11.38_2,BRA,17452,0.738
BRA.11.39_2,BRA,8668,0.0
BRA.11.40_2,BRA,26449,0.669
BRA.11.41_2,BRA,22390,0.426
BRA.11.42_2,BRA,25692,0.714
BRA.11.43_2,BRA,9465,0.0
BRA.11.44_2,BRA,7621,0.0
BRA.11.45_2,BRA,28309,0.892
BRA.11.46_2,BRA,4562,0.0
BRA.11.47_2,BRA,7100,0.0
BRA.11.48_2,BRA,24301,0.952
BRA.11.49_2,BRA,7786,0.0
BRA.11.50_2,BRA,48136,0.792
BRA.11.51_2,BRA,30211,0.652
BRA.11.52_2,BRA,19957,0.857
BRA.11.53_2,BRA,57151,0.927
BRA.11.54_2,BRA,16060,0.331
BRA.11.55_2,BRA,22104,0.695
BRA.11.56_2,BRA,56441,0.793
BRA.11.57_2,BRA,5158,0.0
BRA.11.58_2,BRA,5635,0.0
BRA.11.59_2,BRA,46437,0.865
BRA.11.60_2,BRA,15071,0.508
BRA.11.61_2,BRA,8837,0.707
BRA.11.62_2,BRA,96371,0.776
BRA.11.63_2,BRA,18069,0.657
BRA.11.64_2,BRA,25719,0.667
BRA.11.65_2,BRA,38594,0.752
BRA.11.66_2,BRA,5632,0.0
BRA.11.67_2,BRA,22088,0.822
BRA.11.68_2,BRA,5390,0.0
BRA.11.69_2,BRA,8513,0.0
BRA.11.70_2,BRA,27666,0.848
BRA.11.71_2,BRA,7232,0.0
BRA.11.72_2,BRA,12224,0.764
BRA.11.73_2,BRA,58220,0.61
BRA.11.74_2,BRA,19613,0.89
BRA.11.75_2,BRA,12258,0.0
BRA.11.76_2,BRA,4018,0.0
BRA.11.77_2,BRA,22091,0.424
BRA.11.78_2,BRA,126007,0.927
BRA.11.79_2,BRA,6837,0.0
BRA.13.1_2,BRA,7150,0.0
BRA.13.2_2,BRA,24008,0.843
BRA.13.3_2,BRA,14004,0.466
BRA.13.4_2,BRA,4140,0.0
BRA.13.5_2,BRA,10403,0.0
BRA.13.6_2,BRA,15574,0.0
BRA.13.7_2,BRA,2108,0.0
BRA.13.8_2,BRA,4456,0.0
BRA.13.9_2,BRA,19693,0.735
BRA.13.10_2,BRA,13713,0.375
BRA.13.11_2,BRA,26237,0.604
BRA.13.12_2,BRA,6382,0.0
BRA.13.13_2,BRA,2825,0.0
BRA.13.14_2,BRA,3094,0.0
BRA.13.15_2,BRA,36455,0.843
BRA.13.16_2,BRA,80193,0.914
BRA.13.17_2,BRA,6783,0.0
BRA.13.18_2,BRA,42089,0.805
BRA.13.19_2,BRA,7626,0.0
BRA.13.20_2,BRA,20055,0.794
BRA.13.21_2,BRA,14706,0.617
BRA.13.22_2,BRA,5814,0.0
BRA.13.23_2,BRA,8707,0.0
BRA.13.24_2,BRA,12243,0.0
BRA.13.25_2,BRA,4431,0.0
BRA.13.26_2,BRA,15957,0.548
BRA.13.27_2,BRA,3754,0.0
BRA.13.28_2,BRA,5097,0.0
BRA.13.29_2,BRA,40899,0.725
BRA.13.30_2,BRA,12768,0.78
BRA.13.31_2,BRA,8625,0.0
BRA.13.32_2,BRA,11780,0.0
BRA.13.33_2,BRA,9921,0.002
BRA.13.34_2,BRA,1710,0.0
BRA.13.35_2,BRA,2435,0.0
BRA.13.36_2,BRA,2158,0.0
BRA.13.37_2,BRA,38020,0.605
BRA.13.38_2,BRA,119573,0.903
BRA.13.39_2,BRA,2943,0.0
BRA.13.40_2,BRA,8672,0.0
BRA.13.41_2,BRA,6822,0.94
BRA.13.42_2,BRA,2930,0.0
BRA.13.43_2,BRA,8985,0.859
BRA.13.44_2,BRA,104397,0.957
BRA.13.45_2,BRA,10591,0.872
BRA.13.46_2,BRA,40007,0.893
BRA.13.47_2,BRA,15027,0.843
BRA.13.48_2,BRA,2964,0.0
BRA.13.49_2,BRA,5191,0.0
BRA.13.50_2,BRA,18605,0.572
BRA.13.51_2,BRA,14193,0.766
BRA.13.52_2,BRA,14494,0.402
BRA.13.53_2,BRA,5154,0.0
BRA.13.54_2,BRA,19594,0.685
BRA.13.55_2,BRA,8249,0.0
BRA.13.56_2,BRA,24305,0.829
BRA.13.57_2,BRA,5142,0.0
BRA.13.58_2,BRA,5790,0.904
BRA.13.59_2,BRA,31821,0.835
BRA.13.60_2,BRA,5855,0.0
BRA.13.61_2,BRA,144102,0.851
BRA.13.62_2,BRA,6040,0.0
BRA.13.63_2,BRA,21101,0.949
BRA.13.64_2,BRA,10608,0.67
BRA.13.65_2,BRA,3588,0.0
BRA.13.66_2,BRA,2722778,1.0
BRA.13.67_2,BRA,27525,0.639
BRA.13.68_2,BRA,7969,0.0
BRA.13.69_2,BRA,12710,0.0
BRA.13.70_2,BRA,4754,0.0
BRA.13.71_2,BRA,4759,0.0
BRA.13.72_2,BRA,456537,0.981
BRA.13.73_2,BRA,3805,0.0
BRA.13.74_2,BRA,14710,0.894
BRA.13.75_2,BRA,2704,0.0
BRA.13.76_2,BRA,41065,0.824
BRA.13.77_2,BRA,5327,0.0
BRA.13.78_2,BRA,50277,0.746
BRA.13.79_2,BRA,50180,0.896
BRA.13.80_2,BRA,6800,0.775
BRA.13.81_2,BRA,4230,0.0
BRA.13.82_2,BRA,6045,0.0
BRA.13.83_2,BRA,15912,0.372
BRA.13.84_2,BRA,10995,0.538
BRA.13.85_2,BRA,18207,0.77
BRA.13.86_2,BRA,7166,0.0
BRA.13.87_2,BRA,5983,0.0
BRA.13.88_2,BRA,10985,0.0
BRA.13.89_2,BRA,19072,0.677
BRA.13.90_2,BRA,15663,0.617
BRA.13.91_2,BRA,6735,0.0
BRA.13.92_2,BRA,4732,0.0
BRA.13.93_2,BRA,16089,0.862
BRA.13.94_2,BRA,33210,0.547
BRA.13.95_2,BRA,5187,0.0
BRA.13.96_2,BRA,15260,0.48
BRA.13.97_2,BRA,41423,0.591
BRA.13.98_2,BRA,11455,0.493
BRA.13.99_2,BRA,10808,0.68
BRA.13.100_2,BRA,4098,0.08
BRA.13.101_2,BRA,24843,0.613
BRA.13.102_2,BRA,28717,0.788
BRA.13.103_2,BRA,6992,0.0
BRA.13.104_2,BRA,14583,0.453
BRA.13.105_2,BRA,3804,0.0
BRA.13.106_2,BRA,11798,0.581
BRA.13.107_2,BRA,9582,0.0
BRA.13.108_2,BRA,2714,0.0
BRA.13.109_2,BRA,11411,0.723
BRA.13.110_2,BRA,44560,0.785
BRA.13.111_2,BRA,5467,0.0
BRA.13.112_2,BRA,4212,0.0
BRA.13.113_2,BRA,14669,0.432
BRA.13.114_2,BRA,3192,0.0
BRA.13.115_2,BRA,22379,0.49
BRA.13.116_2,BRA,29236,0.788
BRA.13.117_2,BRA,13313,0.79
BRA.13.118_2,BRA,3805,0.0
BRA.13.119_2,BRA,16747,0.695
BRA.13.120_2,BRA,21832,0.579
BRA.13.121_2,BRA,20418,0.69
BRA.13.122_2,BRA,3918,0.0
BRA.13.123_2,BRA,55103,0.928
BRA.13.124_2,BRA,12111,0.868
BRA.13.125_2,BRA,7871,0.707
BRA.13.126_2,BRA,15478,0.88
BRA.13.127_2,BRA,29455,0.58
BRA.13.128_2,BRA,5858,0.0
BRA.13.129_2,BRA,4819,0.0
BRA.13.130_2,BRA,12314,0.886
BRA.13.131_2,BRA,15418,0.677
BRA.13.132_2,BRA,4536,0.0
BRA.13.133_2,BRA,5563,0.0
BRA.13.134_2,BRA,4937,0.0
BRA.13.135_2,BRA,37591,0.706
BRA.13.136_2,BRA,7346,0.0
BRA.13.137_2,BRA,10370,0.848
BRA.13.138_2,BRA,16426,0.945
BRA.13.139_2,BRA,5424,0.0
BRA.13.140_2,BRA,15364,0.682
BRA.13.141_2,BRA,8778,0.691
BRA.13.142_2,BRA,9577,0.0
BRA.13.143_2,BRA,24161,0.0
BRA.13.144_2,BRA,3415,0.0
BRA.13.145_2,BRA,25465,0.668
BRA.13.146_2,BRA,34137,0.759
BRA.13.147_2,BRA,93319,0.696
BRA.13.148_2,BRA,9701,0.691
BRA.13.149_2,BRA,6809,0.763
BRA.13.150_2,BRA,20464,0.596
BRA.13.151_2,BRA,2653,0.0
BRA.13.152_2,BRA,12547,0.718
BRA.13.153_2,BRA,11690,0.746
BRA.13.154_2,BRA,14880,0.669
BRA.13.155_2,BRA,22177,0.733
BRA.13.156_2,BRA,31410,0.819
BRA.13.157_2,BRA,21757,0.68
BRA.13.158_2,BRA,19012,0.653
BRA.13.159_2,BRA,10174,0.0
BRA.13.160_2,BRA,4180,0.0
BRA.13.161_2,BRA,3618,0.0
BRA.13.162_2,BRA,4735,0.0
BRA.13.163_2,BRA,2358,0.0
BRA.13.164_2,BRA,3094,0.0
BRA.13.165_2,BRA,18389,0.804
BRA.13.166_2,BRA,75589,0.897
BRA.13.167_2,BRA,5332,0.0
BRA.13.168_2,BRA,3718,0.0
BRA.13.169_2,BRA,6718,0.0
BRA.13.170_2,BRA,5291,0.0
BRA.13.171_2,BRA,22668,0.938
BRA.13.172_2,BRA,1248,0.0
BRA.13.173_2,BRA,7215,0.0
BRA.13.174_2,BRA,10735,0.898
BRA.13.175_2,BRA,3104,0.0
BRA.13.176_2,BRA,5942,0.0
BRA.13.177_2,BRA,15931,0.0
BRA.13.178_2,BRA,12980,0.403
BRA.13.179_2,BRA,2853,0.13
BRA.13.180_2,BRA,6966,0.0
BRA.13.181_2,BRA,4877,0.0
BRA.13.182_2,BRA,8040,0.0
BRA.13.183_2,BRA,28376,0.772
BRA.13.184_2,BRA,7620,0.0
BRA.13.185_2,BRA,9373,0.0
BRA.13.186_2,BRA,3174,0.0
BRA.13.187_2,BRA,8157,0.0
BRA.13.188_2,BRA,10500,0.612
BRA.13.189_2,BRA,4138,0.0
BRA.13.190_2,BRA,26770,0.874
BRA.13.191_2,BRA,2908,0.0
BRA.13.192_2,BRA,4725,0.0
BRA.13.193_2,BRA,18679,0.504
BRA.13.194_2,BRA,5567,0.0
BRA.13.195_2,BRA,13884,0.845
BRA.13.196_2,BRA,11478,0.821
BRA.13.197_2,BRA,7612,0.087
BRA.13.198_2,BRA,7101,0.0
BRA.13.199_2,BRA,11714,0.727
BRA.13.200_2,BRA,57562,0.794
BRA.13.201_2,BRA,5253,0.0
BRA.13.202_2,BRA,7025,0.756
BRA.13.203_2,BRA,139047,0.936
BRA.13.204_2,BRA,23593,0.617
BRA.13.205_2,BRA,1852,0.0
BRA.13.206_2,BRA,704050,0.996
BRA.13.207_2,BRA,9666,0.652
BRA.13.208_2,BRA,27516,0.435
BRA.13.209_2,BRA,9177,0.581
BRA.13.210_2,BRA,3647,0.0
BRA.13.211_2,BRA,24954,0.828
BRA.13.212_2,BRA,10625,0.0
BRA.13.213_2,BRA,29044,0.705
BRA.13.214_2,BRA,117227,0.98
BRA.13.215_2,BRA,9586,0.561
BRA.13.216_2,BRA,3170,0.0
BRA.13.217_2,BRA,3512,0.0
BRA.13.218_2,BRA,3474,0.0
BRA.13.219_2,BRA,3902,0.0
BRA.13.220_2,BRA,6335,0.0
BRA.13.221_2,BRA,3125,0.0
BRA.13.222_2,BRA,4505,0.0
BRA.13.223_2,BRA,6640,0.0
BRA.13.224_2,BRA,12582,0.756
BRA.13.225_2,BRA,6118,0.0
BRA.13.226_2,BRA,5309,0.0
BRA.13.227_2,BRA,10696,0.565
BRA.13.228_2,BRA,5106,0.0
BRA.13.229_2,BRA,3721,0.0
BRA.13.230_2,BRA,15669,0.893
BRA.13.231_2,BRA,5048,0.0
BRA.13.232_2,BRA,7660,0.0
BRA.13.233_2,BRA,80379,0.822
BRA.13.234_2,BRA,5546,0.0
BRA.13.235_2,BRA,8373,0.0
BRA.13.236_2,BRA,7283,0.0
BRA.13.237_2,BRA,9940,0.925
BRA.13.238_2,BRA,5100,0.0
BRA.13.239_2,BRA,7435,0.0
BRA.13.240_2,BRA,3109,0.0
BRA.13.241_2,BRA,48904,0.708
BRA.13.242_2,BRA,4004,0.0
BRA.13.243_2,BRA,8726,0.0
BRA.13.244_2,BRA,3504,0.0
BRA.13.245_2,BRA,20400,0.478
BRA.13.246_2,BRA,5205,0.0
BRA.13.247_2,BRA,7613,0.0
BRA.13.248_2,BRA,252510,0.947
BRA.13.249_2,BRA,6624,0.962
BRA.13.250_2,BRA,6142,0.0
BRA.13.251_2,BRA,10534,0.769
BRA.13.252_2,BRA,3936,0.0
BRA.13.253_2,BRA,5396,0.0
BRA.13.254_2,BRA,4619,0.0
BRA.13.255_2,BRA,5458,0.0
BRA.13.256_2,BRA,3139,0.0
BRA.13.257_2,BRA,6554,0.0
BRA.13.258_2,BRA,10145,0.858
BRA.13.259_2,BRA,5449,0.0
BRA.13.260_2,BRA,14299,0.899
BRA.13.261_2,BRA,4579,0.0
BRA.13.262_2,BRA,1550,0.0
BRA.13.263_2,BRA,1958,0.0
BRA.13.264_2,BRA,7949,0.0
BRA.13.265_2,BRA,27830,0.803
BRA.13.266_2,BRA,11159,0.623
BRA.13.267_2,BRA,7509,0.0
BRA.13.268_2,BRA,5512,0.0
BRA.13.269_2,BRA,15421,0.668
BRA.13.270_2,BRA,19237,0.539
BRA.13.271_2,BRA,73082,0.701
BRA.13.272_2,BRA,24945,0.581
BRA.13.273_2,BRA,32779,0.512
BRA.13.274_2,BRA,4763,0.0
BRA.13.275_2,BRA,11608,0.0
BRA.13.276_2,BRA,2530,0.0
BRA.13.277_2,BRA,3676,0.0
BRA.13.278_2,BRA,8052,0.0
BRA.13.279_2,BRA,11387,0.63
BRA.13.280_2,BRA,4003,0.0
BRA.13.281_2,BRA,34358,0.666
BRA.13.282_2,BRA,2472,0.0
BRA.13.283_2,BRA,3477,0.0
BRA.13.284_2,BRA,5221,0.0
BRA.13.285_2,BRA,7482,0.704
BRA.13.286_2,BRA,15366,0.653
BRA.13.287_2,BRA,3371,0.0
BRA.13.288_2,BRA,10915,0.0
BRA.13.289_2,BRA,11115,0.0
BRA.13.290_2,BRA,7832,0.697
BRA.13.291_2,BRA,69350,0.881
BRA.13.292_2,BRA,9251,0.566
BRA.13.293_2,BRA,4448,0.0
BRA.13.294_2,BRA,2946,0.0
BRA.13.295_2,BRA,10807,0.0
BRA.13.296_2,BRA,5263,0.0
BRA.13.297_2,BRA,26708,0.469
BRA.13.298_2,BRA,5905,0.0
BRA.13.299_2,BRA,6157,0.0
BRA.13.300_2,BRA,9669,0.756
BRA.13.301_2,BRA,3556,0.0
BRA.13.302_2,BRA,17130,0.855
BRA.13.303_2,BRA,4861,0.0
BRA.13.304_2,BRA,6022,0.0
BRA.13.305_2,BRA,58939,0.829
BRA.13.306_2,BRA,4279,0.0
BRA.13.307_2,BRA,7226,0.722
BRA.13.308_2,BRA,5365,0.0
BRA.13.309_2,BRA,3186,0.0
BRA.13.310_2,BRA,3344,0.0
BRA.13.311_2,BRA,3975,0.0
BRA.13.312_2,BRA,4480,0.0
BRA.13.313_2,BRA,6298,0.0
BRA.13.314_2,BRA,12298,0.615
BRA.13.315_2,BRA,293844,0.922
BRA.13.316_2,BRA,16145,0.0
BRA.13.317_2,BRA,1445,0.0
BRA.13.318_2,BRA,34206,0.651
BRA.13.319_2,BRA,14684,0.523
BRA.13.320_2,BRA,10735,0.0
BRA.13.321_2,BRA,5065,0.0
BRA.13.322_2,BRA,19739,0.785
BRA.13.323_2,BRA,9200,0.713
BRA.13.324_2,BRA,4036,0.88
BRA.13.325_2,BRA,6882,0.0
BRA.13.326_2,BRA,52932,0.919
BRA.13.327_2,BRA,7487,0.725
BRA.13.328_2,BRA,7996,0.814
BRA.13.329_2,BRA,8978,0.0
BRA.13.330_2,BRA,6218,0.0
BRA.13.331_2,BRA,6614,0.0
BRA.13.332_2,BRA,11205,0.645
BRA.13.333_2,BRA,5263,0.0
BRA.13.334_2,BRA,25272,0.828
BRA.13.335_2,BRA,8470,0.683
BRA.13.336_2,BRA,5831,0.0
BRA.13.337_2,BRA,13587,0.625
BRA.13.338_2,BRA,188597,0.996
BRA.13.339_2,BRA,3602,0.0
BRA.13.340_2,BRA,3058,0.0
BRA.13.341_2,BRA,11877,0.0
BRA.13.342_2,BRA,43878,0.897
BRA.13.343_2,BRA,11241,0.464
BRA.13.344_2,BRA,8373,0.734
BRA.13.345_2,BRA,6479,0.809
BRA.13.346_2,BRA,12450,0.761
BRA.13.347_2,BRA,6952,0.0
BRA.13.348_2,BRA,7439,0.0
BRA.13.349_2,BRA,7690,0.0
BRA.13.350_2,BRA,6824,0.0
BRA.13.351_2,BRA,2817,0.0
BRA.13.352_2,BRA,25374,0.414
BRA.13.353_2,BRA,6286,0.0
BRA.13.354_2,BRA,7552,0.0
BRA.13.355_2,BRA,18408,0.819
BRA.13.356_2,BRA,19844,0.773
BRA.13.357_2,BRA,275607,0.988
BRA.13.358_2,BRA,4353,0.0
BRA.13.359_2,BRA,10231,0.755
BRA.13.360_2,BRA,7016,0.794
BRA.13.361_2,BRA,123395,0.848
BRA.13.362_2,BRA,11582,0.6
BRA.13.363_2,BRA,54279,0.912
BRA.13.364_2,BRA,5399,0.0
BRA.13.365_2,BRA,18751,0.793
BRA.13.366_2,BRA,13426,0.758
BRA.13.367_2,BRA,12806,0.425
BRA.13.368_2,BRA,97850,0.895
BRA.13.369_2,BRA,34886,0.604
BRA.13.370_2,BRA,4404,0.0
BRA.13.371_2,BRA,24059,0.651
BRA.13.372_2,BRA,2303,0.0
BRA.13.373_2,BRA,10762,0.68
BRA.13.374_2,BRA,15433,0.704
BRA.13.375_2,BRA,15404,0.817
BRA.13.376_2,BRA,12573,0.678
BRA.13.377_2,BRA,22011,0.749
BRA.13.378_2,BRA,15080,0.72
BRA.13.379_2,BRA,22563,0.608
BRA.13.380_2,BRA,9633,0.551
BRA.13.381_2,BRA,11743,0.478
BRA.13.382_2,BRA,16202,0.967
BRA.13.383_2,BRA,99458,0.938
BRA.13.384_2,BRA,6048,0.0
BRA.13.385_2,BRA,15358,0.439
BRA.13.386_2,BRA,6212,0.0
BRA.13.387_2,BRA,105310,0.951
BRA.13.388_2,BRA,6380,0.0
BRA.13.389_2,BRA,38491,0.889
BRA.13.390_2,BRA,4040,0.0
BRA.13.391_2,BRA,19503,0.372
BRA.13.392_2,BRA,12789,0.577
BRA.13.393_2,BRA,7937,0.0
BRA.13.394_2,BRA,25448,0.765
BRA.13.395_2,BRA,3202,0.015
BRA.13.396_2,BRA,37904,0.51
BRA.13.397_2,BRA,5463,0.0
BRA.13.398_2,BRA,72223,0.817
BRA.13.399_2,BRA,69614,0.55
BRA.13.400_2,BRA,4329,0.0
BRA.13.401_2,BRA,8644,0.0
BRA.13.402_2,BRA,5460,0.0
BRA.13.403_2,BRA,7719,0.0
BRA.13.404_2,BRA,13257,0.0
BRA.13.405_2,BRA,8176,0.668
BRA.13.406_2,BRA,5424,0.0
BRA.13.407_2,BRA,25862,0.652
BRA.13.408_2,BRA,5002,0.0
BRA.13.409_2,BRA,15861,0.647
BRA.13.410_2,BRA,5337,0.0
BRA.13.411_2,BRA,80029,0.964
BRA.13.412_2,BRA,48086,0.674
BRA.13.413_2,BRA,4701,0.0
BRA.13.414_2,BRA,11019,0.679
BRA.13.415_2,BRA,4767,0.0
BRA.13.416_2,BRA,4910,0.0
BRA.13.417_2,BRA,4927,0.0
BRA.13.418_2,BRA,27597,0.632
BRA.13.419_2,BRA,607216,0.947
BRA.13.420_2,BRA,4406,0.0
BRA.13.421_2,BRA,10342,0.51
BRA.13.422_2,BRA,5575,0.0
BRA.13.423_2,BRA,18317,0.0
BRA.13.424_2,BRA,7959,0.0
BRA.13.425_2,BRA,51246,0.957
BRA.13.426_2,BRA,4375,0.0
BRA.13.427_2,BRA,13190,0.556
BRA.13.428_2,BRA,18370,0.736
BRA.13.429_2,BRA,9474,0.693
BRA.13.430_2,BRA,65929,0.888
BRA.13.431_2,BRA,20681,0.493
BRA.13.432_2,BRA,21074,0.755
BRA.13.433_2,BRA,3588,0.0
BRA.13.434_2,BRA,6931,0.0
BRA.13.435_2,BRA,6805,0.0
BRA.13.436_2,BRA,102275,0.94
BRA.13.437_2,BRA,3359,0.0
BRA.13.438_2,BRA,5071,0.0
BRA.13.439_2,BRA,54219,0.824
BRA.13.440_2,BRA,5481,0.0
BRA.13.441_2,BRA,17169,0.647
BRA.13.442_2,BRA,7523,0.676
BRA.13.443_2,BRA,9276,0.602
BRA.13.444_2,BRA,6546,0.0
BRA.13.445_2,BRA,6828,0.0
BRA.13.446_2,BRA,5690,0.0
BRA.13.447_2,BRA,18647,0.832
BRA.13.448_2,BRA,7367,0.808
