gid,alpha3,totalPopulation,fractionUrban
FRA.1.8.1.21.10_1,FRA,1184,0.452
FRA.1.8.1.21.11_1,FRA,3174,0.947
FRA.1.8.1.21.12_1,FRA,1529,0.0
FRA.1.8.1.22.1_1,FRA,774,0.001
FRA.1.8.1.22.2_1,FRA,599,0.0
FRA.1.8.1.22.3_1,FRA,323,0.0
FRA.1.8.1.22.4_1,FRA,1306,0.0
FRA.1.8.1.22.5_1,FRA,874,0.0
FRA.1.8.1.22.6_1,FRA,171,0.0
FRA.1.8.1.22.7_1,FRA,168,0.0
FRA.1.8.1.22.8_1,FRA,1254,0.0
FRA.1.8.1.22.9_1,FRA,266,0.0
FRA.1.8.1.22.10_1,FRA,834,0.0
FRA.1.8.1.22.11_1,FRA,1731,0.0
FRA.1.8.1.23.1_1,FRA,3326,0.927
FRA.1.8.1.23.2_1,FRA,71,0.0
FRA.1.8.1.23.3_1,FRA,528,0.029
FRA.1.8.1.23.4_1,FRA,1228,0.0
FRA.1.8.1.23.5_1,FRA,16553,1.0
FRA.1.8.1.23.6_1,FRA,5634,0.929
FRA.1.8.1.23.7_1,FRA,276,0.0
FRA.1.8.1.24.1_1,FRA,73,0.0
FRA.1.8.1.24.2_1,FRA,2197,0.0
FRA.1.8.1.24.3_1,FRA,102,0.0
FRA.1.8.1.24.4_1,FRA,349,0.0
FRA.1.8.1.24.5_1,FRA,1410,0.0
FRA.1.8.1.24.6_1,FRA,299,0.0
FRA.1.8.1.24.7_1,FRA,3490,0.0
FRA.1.8.1.24.8_1,FRA,568,0.0
FRA.1.8.1.24.9_1,FRA,331,0.0
FRA.1.8.1.24.10_1,FRA,678,0.0
FRA.1.8.1.24.11_1,FRA,2921,0.0
FRA.1.8.1.24.12_1,FRA,2415,0.0
FRA.1.8.1.25.1_1,FRA,3124,0.966
FRA.1.8.1.25.2_1,FRA,2273,0.986
FRA.1.8.1.25.3_1,FRA,5397,0.974
FRA.1.8.1.25.4_1,FRA,6946,0.978
FRA.1.8.1.25.5_1,FRA,3882,0.979
FRA.1.8.1.26.1_1,FRA,2008,0.0
FRA.1.8.1.26.2_1,FRA,1612,0.0
FRA.1.8.1.26.3_1,FRA,738,0.0
FRA.1.8.1.26.4_1,FRA,1224,0.0
FRA.1.8.1.26.5_1,FRA,4406,0.0
FRA.1.8.1.26.6_1,FRA,650,0.0
FRA.1.8.1.26.7_1,FRA,1325,0.0
FRA.1.8.1.27.1_1,FRA,762,0.0
FRA.1.8.1.27.2_1,FRA,161,0.0
FRA.1.8.1.27.3_1,FRA,2198,0.409
FRA.1.8.1.27.4_1,FRA,820,0.0
FRA.1.8.1.27.5_1,FRA,142,0.0
FRA.1.8.1.27.6_1,FRA,603,0.0
FRA.1.8.1.27.7_1,FRA,250,0.0
FRA.1.8.1.27.8_1,FRA,415,0.0
FRA.1.8.1.27.9_1,FRA,1041,0.0
FRA.1.8.1.27.10_1,FRA,493,0.0
FRA.1.8.1.27.11_1,FRA,927,0.0
FRA.1.8.1.27.12_1,FRA,1945,0.0
FRA.1.8.1.27.13_1,FRA,1525,0.0
FRA.1.8.1.27.14_1,FRA,9071,0.95
FRA.1.8.1.27.15_1,FRA,2223,0.598
FRA.1.8.1.27.16_1,FRA,2063,0.271
FRA.1.8.1.27.17_1,FRA,574,0.0
FRA.1.8.1.28.1_1,FRA,35136,0.996
FRA.1.8.1.29.1_1,FRA,681,0.0
FRA.1.8.1.29.2_1,FRA,724,0.0
FRA.1.8.1.29.3_1,FRA,767,0.0
FRA.1.8.1.29.4_1,FRA,376,0.0
FRA.1.8.1.29.5_1,FRA,1297,0.0
FRA.1.8.1.29.6_1,FRA,62,0.0
FRA.1.8.1.29.7_1,FRA,338,0.0
FRA.1.8.1.29.8_1,FRA,1271,0.0
FRA.1.8.1.29.9_1,FRA,7758,0.792
FRA.1.8.1.29.10_1,FRA,395,0.0
FRA.1.8.1.30.1_1,FRA,71,0.0
FRA.1.8.1.30.2_1,FRA,239,0.0
FRA.1.8.1.30.3_1,FRA,180,0.0
FRA.1.8.1.30.4_1,FRA,95,0.0
FRA.1.8.1.30.5_1,FRA,159,0.0
FRA.1.8.1.30.6_1,FRA,145,0.0
FRA.1.8.1.30.7_1,FRA,134,0.0
FRA.1.8.1.30.8_1,FRA,126,0.0
FRA.1.8.1.30.9_1,FRA,542,0.0
FRA.1.8.1.30.10_1,FRA,111,0.0
FRA.1.8.1.31.1_1,FRA,7754,0.845
FRA.1.8.1.31.2_1,FRA,2199,0.523
FRA.1.8.1.31.3_1,FRA,11170,0.968
FRA.1.8.1.31.4_1,FRA,2509,0.794
FRA.1.8.1.31.5_1,FRA,8308,0.916
FRA.1.8.1.31.6_1,FRA,11150,0.856
FRA.1.8.1.32.1_1,FRA,1702,0.0
FRA.1.8.1.32.2_1,FRA,378,0.0
FRA.1.8.1.32.3_1,FRA,562,0.0
FRA.1.8.1.32.4_1,FRA,3237,0.0
FRA.1.8.1.32.5_1,FRA,1691,0.0
FRA.1.8.1.32.6_1,FRA,1356,0.0
FRA.1.8.1.32.7_1,FRA,3959,0.0
FRA.1.8.1.33.1_1,FRA,335,0.0
FRA.1.8.1.33.2_1,FRA,554,0.0
FRA.1.8.1.33.3_1,FRA,760,0.0
FRA.1.8.1.33.4_1,FRA,1128,0.0
FRA.1.8.1.33.5_1,FRA,111,0.0
FRA.1.8.1.33.6_1,FRA,673,0.0
FRA.1.8.1.33.7_1,FRA,625,0.0
FRA.1.8.1.33.8_1,FRA,929,0.0
FRA.1.8.1.33.9_1,FRA,279,0.0
FRA.1.8.1.33.10_1,FRA,979,0.0
FRA.1.8.1.33.11_1,FRA,4318,0.0
FRA.1.8.1.34.1_1,FRA,3497,0.937
FRA.1.8.1.34.2_1,FRA,2863,0.847
FRA.1.8.1.34.3_1,FRA,1706,0.726
FRA.1.8.1.34.4_1,FRA,3572,0.753
FRA.1.8.1.34.5_1,FRA,477,0.0
FRA.1.8.1.34.6_1,FRA,414,0.028
FRA.1.8.1.34.7_1,FRA,684,0.0
FRA.1.8.1.34.8_1,FRA,1268,0.888
FRA.1.8.1.34.9_1,FRA,343,0.0
FRA.1.8.1.34.10_1,FRA,2326,0.0
FRA.1.8.1.34.11_1,FRA,743,0.0
FRA.1.8.1.34.12_1,FRA,615,0.634
FRA.1.8.1.34.13_1,FRA,1036,0.0
FRA.1.8.1.34.14_1,FRA,1363,0.614
FRA.1.8.1.34.15_1,FRA,4062,0.944
FRA.1.8.1.34.16_1,FRA,7818,0.973
FRA.1.8.1.35.1_1,FRA,2186,0.0
FRA.1.8.1.35.2_1,FRA,4534,0.889
FRA.1.8.1.35.3_1,FRA,3038,0.714
FRA.1.8.1.35.4_1,FRA,513,0.0
FRA.1.8.1.35.5_1,FRA,1256,0.0
FRA.1.8.1.35.6_1,FRA,2345,0.0
FRA.1.8.1.35.7_1,FRA,367,0.0
FRA.1.8.1.35.8_1,FRA,975,0.0
FRA.1.8.1.35.9_1,FRA,18696,0.933
FRA.1.8.1.35.10_1,FRA,9464,0.84
FRA.1.8.2.3.1_1,FRA,27101,0.98
FRA.1.8.2.1.1_1,FRA,4274,0.652
FRA.1.8.2.1.2_1,FRA,3980,0.0
FRA.1.8.2.1.3_1,FRA,1230,0.01
FRA.1.8.2.1.4_1,FRA,4487,0.0
FRA.1.8.2.1.5_1,FRA,1575,0.0
FRA.1.8.2.2.1_1,FRA,875,0.0
FRA.1.8.2.2.2_1,FRA,794,0.0
FRA.1.8.2.2.3_1,FRA,474,0.0
FRA.1.8.2.2.4_1,FRA,1224,0.988
FRA.1.8.2.2.5_1,FRA,838,0.0
FRA.1.8.2.2.6_1,FRA,1679,0.681
FRA.1.8.2.2.7_1,FRA,1084,0.542
FRA.1.8.2.2.8_1,FRA,2941,0.874
FRA.1.8.2.2.9_1,FRA,1712,0.959
FRA.1.8.2.2.10_1,FRA,1170,0.0
FRA.1.8.2.2.11_1,FRA,888,0.0
FRA.1.8.2.4.1_1,FRA,692,0.0
FRA.1.8.2.4.2_1,FRA,1888,0.0
FRA.1.8.2.4.3_1,FRA,1304,0.0
FRA.1.8.2.4.4_1,FRA,3333,0.0
FRA.1.8.2.4.5_1,FRA,734,0.0
FRA.1.8.2.4.6_1,FRA,1933,0.0
FRA.1.8.2.4.7_1,FRA,1257,0.0
FRA.1.8.2.4.8_1,FRA,1270,0.0
FRA.1.8.2.4.9_1,FRA,772,0.0
FRA.1.8.2.4.10_1,FRA,503,0.0
FRA.1.8.2.4.11_1,FRA,1040,0.0
FRA.1.8.2.4.12_1,FRA,649,0.0
FRA.1.8.2.4.13_1,FRA,1085,0.0
FRA.1.8.2.4.14_1,FRA,927,0.0
FRA.1.8.2.4.15_1,FRA,631,0.0
FRA.1.8.2.4.16_1,FRA,3382,0.743
FRA.1.8.2.4.17_1,FRA,617,0.0
FRA.1.8.2.4.18_1,FRA,823,0.0
FRA.1.8.2.4.19_1,FRA,6898,0.893
FRA.1.8.2.4.20_1,FRA,1880,0.0
FRA.1.8.2.4.21_1,FRA,945,0.0
FRA.1.8.2.4.22_1,FRA,290,0.0
FRA.1.8.2.4.23_1,FRA,985,0.646
FRA.1.8.2.4.24_1,FRA,360,0.0
FRA.1.8.2.4.25_1,FRA,2249,0.0
FRA.1.8.2.5.1_1,FRA,19847,0.973
FRA.1.8.2.5.2_1,FRA,2351,0.877
FRA.1.8.2.5.3_1,FRA,17652,0.987
FRA.1.8.2.6.1_1,FRA,3249,0.037
FRA.1.8.2.6.2_1,FRA,3571,0.0
FRA.1.8.2.6.3_1,FRA,1490,0.0
FRA.1.8.2.6.4_1,FRA,1892,0.542
FRA.1.8.2.6.5_1,FRA,9126,0.976
FRA.1.8.2.6.6_1,FRA,1034,0.0
FRA.1.8.2.6.7_1,FRA,656,0.0
FRA.1.8.2.6.8_1,FRA,1151,0.336
FRA.1.8.2.6.9_1,FRA,4183,0.733
FRA.1.8.2.6.10_1,FRA,2245,0.357
FRA.1.8.2.6.11_1,FRA,2112,0.62
FRA.1.8.2.6.12_1,FRA,2742,0.0
FRA.1.8.2.6.13_1,FRA,1043,0.011
FRA.1.8.2.6.14_1,FRA,850,0.0
FRA.1.8.2.6.15_1,FRA,1147,0.0
FRA.1.8.2.7.1_1,FRA,1045,0.016
FRA.1.8.2.7.2_1,FRA,672,0.0
FRA.1.8.2.7.3_1,FRA,1196,0.434
FRA.1.8.2.7.4_1,FRA,6638,0.947
FRA.1.8.2.7.5_1,FRA,2236,0.317
FRA.1.8.2.7.6_1,FRA,5712,0.671
FRA.1.8.2.7.7_1,FRA,2590,0.116
FRA.1.8.2.8.1_1,FRA,3768,0.0
FRA.1.8.2.8.2_1,FRA,857,0.0
FRA.1.8.2.8.3_1,FRA,1160,0.0
FRA.1.8.2.8.4_1,FRA,1432,0.0
FRA.1.8.2.8.5_1,FRA,995,0.0
FRA.1.8.2.8.6_1,FRA,546,0.0
FRA.1.8.2.8.7_1,FRA,2184,0.0
FRA.1.8.2.8.8_1,FRA,1297,0.0
FRA.1.8.2.8.9_1,FRA,667,0.0
FRA.1.8.2.8.10_1,FRA,889,0.0
FRA.1.8.2.8.11_1,FRA,3641,0.0
FRA.1.8.2.8.12_1,FRA,738,0.0
FRA.1.8.2.8.13_1,FRA,365,0.0
FRA.1.8.2.9.1_1,FRA,3736,0.856
FRA.1.8.2.9.2_1,FRA,1539,0.459
FRA.1.8.2.9.3_1,FRA,2420,0.383
FRA.1.8.2.9.4_1,FRA,2260,0.687
FRA.1.8.2.9.5_1,FRA,875,0.505
FRA.1.8.2.9.6_1,FRA,2066,0.0
FRA.1.8.2.9.7_1,FRA,4989,0.909
FRA.1.8.2.9.8_1,FRA,3684,0.912
FRA.1.8.2.9.9_1,FRA,1469,0.006
FRA.1.8.2.9.10_1,FRA,1550,0.005
FRA.1.8.2.9.11_1,FRA,319,0.0
FRA.1.8.2.9.12_1,FRA,2928,0.0
FRA.1.8.2.9.13_1,FRA,1273,0.547
FRA.1.8.2.9.14_1,FRA,283,0.0
FRA.1.8.2.10.1_1,FRA,794,0.0
FRA.1.8.2.10.2_1,FRA,2133,0.195
FRA.1.8.2.10.3_1,FRA,707,0.0
FRA.1.8.2.10.4_1,FRA,748,0.0
FRA.1.8.2.10.5_1,FRA,1995,0.0
FRA.1.8.2.10.6_1,FRA,1688,0.0
FRA.1.8.2.10.7_1,FRA,734,0.0
FRA.1.8.2.10.8_1,FRA,6557,0.687
FRA.1.8.2.10.9_1,FRA,4436,0.96
FRA.1.8.2.10.10_1,FRA,5939,0.924
FRA.1.8.2.10.11_1,FRA,1751,0.037
FRA.1.8.2.10.12_1,FRA,1913,0.487
FRA.1.8.2.10.13_1,FRA,668,0.0
FRA.1.8.2.10.14_1,FRA,1587,0.008
FRA.1.8.2.10.15_1,FRA,1879,0.0
FRA.1.8.2.10.16_1,FRA,564,0.0
FRA.1.8.2.10.17_1,FRA,2345,0.547
FRA.1.8.2.10.18_1,FRA,1904,0.133
FRA.1.8.2.11.1_1,FRA,856,0.495
FRA.1.8.2.11.2_1,FRA,893,0.0
FRA.1.8.2.11.3_1,FRA,781,0.0
FRA.1.8.2.11.4_1,FRA,566,0.0
FRA.1.8.2.11.5_1,FRA,1870,0.0
FRA.1.8.2.11.6_1,FRA,1227,0.0
FRA.1.8.2.11.7_1,FRA,739,0.0
FRA.1.8.2.11.8_1,FRA,2804,0.0
FRA.1.8.2.11.9_1,FRA,418,0.0
FRA.1.8.2.11.10_1,FRA,575,0.0
FRA.1.8.2.11.11_1,FRA,194,0.0
FRA.1.8.2.12.1_1,FRA,1698,0.0
FRA.1.8.2.12.2_1,FRA,166,0.0
FRA.1.8.2.12.3_1,FRA,2138,0.0
FRA.1.8.2.12.4_1,FRA,200,0.0
FRA.1.8.2.12.5_1,FRA,828,0.0
FRA.1.8.2.12.6_1,FRA,1108,0.0
FRA.1.8.2.12.7_1,FRA,858,0.0
FRA.1.8.2.12.8_1,FRA,1572,0.0
FRA.1.8.2.12.9_1,FRA,656,0.0
FRA.1.8.2.12.10_1,FRA,1118,0.0
FRA.1.8.2.12.11_1,FRA,521,0.0
FRA.1.8.2.12.12_1,FRA,684,0.0
FRA.1.8.2.12.13_1,FRA,786,0.0
FRA.1.8.2.12.14_1,FRA,1014,0.0
FRA.1.8.3.1.1_1,FRA,5457,0.824
FRA.1.8.3.1.2_1,FRA,919,0.0
FRA.1.8.3.1.3_1,FRA,144,0.0
FRA.1.8.3.1.4_1,FRA,972,0.0
FRA.1.8.3.1.5_1,FRA,1388,0.0
FRA.1.8.3.1.6_1,FRA,1002,0.0
FRA.1.8.3.1.7_1,FRA,1133,0.0
FRA.1.8.3.1.8_1,FRA,909,0.0
FRA.1.8.3.1.9_1,FRA,1045,0.0
FRA.1.8.3.1.10_1,FRA,546,0.0
FRA.1.8.3.1.11_1,FRA,792,0.001
FRA.1.8.3.1.12_1,FRA,781,0.0
FRA.1.8.3.1.13_1,FRA,1172,0.0
FRA.1.8.3.1.14_1,FRA,1187,0.719
FRA.1.8.3.1.15_1,FRA,197,0.0
FRA.1.8.3.2.1_1,FRA,2268,0.0
FRA.1.8.3.2.2_1,FRA,3014,0.0
FRA.1.8.3.2.3_1,FRA,1698,0.044
FRA.1.8.3.2.4_1,FRA,5306,0.0
FRA.1.8.3.2.5_1,FRA,1760,0.0
FRA.1.8.3.2.6_1,FRA,3215,0.0
FRA.1.8.3.2.7_1,FRA,2598,0.0
FRA.1.8.3.2.8_1,FRA,2925,0.0
FRA.1.8.3.3.1_1,FRA,278,0.0
FRA.1.8.3.3.2_1,FRA,396,0.0
FRA.1.8.3.3.3_1,FRA,243,0.0
FRA.1.8.3.3.4_1,FRA,1501,0.0
FRA.1.8.3.3.5_1,FRA,1022,0.0
FRA.1.8.3.3.6_1,FRA,1116,0.0
FRA.1.8.3.3.7_1,FRA,1071,0.0
FRA.1.8.3.3.8_1,FRA,5229,0.0
FRA.1.8.3.3.9_1,FRA,938,0.0
FRA.1.8.3.3.10_1,FRA,619,0.0
FRA.1.8.3.3.11_1,FRA,763,0.0
FRA.1.8.3.3.12_1,FRA,1346,0.0
FRA.1.8.3.3.13_1,FRA,330,0.0
FRA.1.8.3.3.14_1,FRA,1794,0.0
FRA.1.8.3.3.15_1,FRA,1775,0.0
FRA.1.8.3.3.16_1,FRA,464,0.0
FRA.1.8.3.4.1_1,FRA,936,0.0
FRA.1.8.3.4.2_1,FRA,6794,0.849
FRA.1.8.3.4.3_1,FRA,4252,0.86
FRA.1.8.3.4.4_1,FRA,1806,0.0
FRA.1.8.3.4.5_1,FRA,5105,0.995
FRA.1.8.3.4.6_1,FRA,4084,0.0
FRA.1.8.3.5.1_1,FRA,1121,0.0
FRA.1.8.3.5.2_1,FRA,1151,0.0
FRA.1.8.3.5.3_1,FRA,2026,0.0
FRA.1.8.3.5.4_1,FRA,1842,0.0
FRA.1.8.3.5.5_1,FRA,1730,0.0
FRA.1.8.3.5.6_1,FRA,2779,0.678
FRA.1.8.3.5.7_1,FRA,1560,0.0
FRA.1.8.3.5.8_1,FRA,1610,0.823
FRA.1.8.3.5.9_1,FRA,1006,0.0
FRA.1.8.3.5.10_1,FRA,6881,0.992
FRA.1.8.3.5.11_1,FRA,7460,0.925
FRA.1.8.3.5.12_1,FRA,2561,0.898
FRA.1.8.3.5.13_1,FRA,796,0.687
FRA.1.8.3.5.14_1,FRA,4054,0.828
FRA.1.8.3.5.15_1,FRA,5486,0.904
FRA.1.8.3.5.16_1,FRA,1523,0.52
FRA.1.8.3.5.17_1,FRA,422,0.0
FRA.1.8.3.5.18_1,FRA,4700,0.86
FRA.1.8.3.5.19_1,FRA,1842,0.0
FRA.1.8.3.5.20_1,FRA,1613,0.0
FRA.1.8.3.5.21_1,FRA,1196,0.0
FRA.1.8.3.6.1_1,FRA,1902,0.0
FRA.1.8.3.6.2_1,FRA,1037,0.0
FRA.1.8.3.6.3_1,FRA,2298,0.0
FRA.1.8.3.6.4_1,FRA,850,0.0
FRA.1.8.3.6.5_1,FRA,983,0.0
FRA.1.8.3.6.6_1,FRA,292,0.0
FRA.1.8.3.6.7_1,FRA,966,0.0
FRA.1.8.3.6.8_1,FRA,664,0.0
FRA.1.8.3.6.9_1,FRA,494,0.0
FRA.1.8.3.6.10_1,FRA,914,0.0
FRA.1.8.3.6.11_1,FRA,4789,0.0
FRA.1.8.3.6.12_1,FRA,930,0.0
FRA.1.8.3.6.13_1,FRA,1218,0.0
FRA.1.8.3.6.14_1,FRA,558,0.0
FRA.1.8.3.6.15_1,FRA,1565,0.0
FRA.1.8.3.9.1_1,FRA,26808,0.965
FRA.1.8.3.7.1_1,FRA,5234,0.943
FRA.1.8.3.7.2_1,FRA,2011,0.058
FRA.1.8.3.7.3_1,FRA,2450,0.0
FRA.1.8.3.7.4_1,FRA,4590,0.84
FRA.1.8.3.7.5_1,FRA,2043,0.0
FRA.1.8.3.7.6_1,FRA,1697,0.0
FRA.1.8.3.7.7_1,FRA,1849,0.132
FRA.1.8.3.7.8_1,FRA,2318,0.0
FRA.1.8.3.8.1_1,FRA,1946,0.022
FRA.1.8.3.8.2_1,FRA,3095,0.075
FRA.1.8.3.8.3_1,FRA,2476,0.0
FRA.1.8.3.8.4_1,FRA,2496,0.724
FRA.1.8.3.8.5_1,FRA,2388,0.0
FRA.1.8.3.8.6_1,FRA,1939,1.0
FRA.1.8.3.8.7_1,FRA,2242,0.0
FRA.1.8.3.8.8_1,FRA,1811,0.168
FRA.1.8.3.8.9_1,FRA,924,0.0
FRA.1.9.1.1.1_1,FRA,139,0.0
FRA.1.9.1.1.2_1,FRA,524,0.0
FRA.1.9.1.1.3_1,FRA,2916,0.0
FRA.1.9.1.1.4_1,FRA,487,0.0
FRA.1.9.1.1.5_1,FRA,230,0.0
FRA.1.9.1.1.6_1,FRA,173,0.0
FRA.1.9.1.1.7_1,FRA,107,0.0
FRA.1.9.1.1.8_1,FRA,382,0.0
FRA.1.9.1.1.9_1,FRA,1655,0.0
FRA.1.9.1.1.10_1,FRA,881,0.0
FRA.1.9.1.1.11_1,FRA,1564,0.0
FRA.1.9.1.1.12_1,FRA,1057,0.0
FRA.1.9.1.1.13_1,FRA,1168,0.0
FRA.1.9.1.1.14_1,FRA,241,0.0
FRA.1.9.1.1.15_1,FRA,804,0.0
FRA.1.9.1.1.16_1,FRA,1406,0.0
FRA.1.9.1.1.17_1,FRA,605,0.0
FRA.1.9.1.1.18_1,FRA,605,0.0
FRA.1.9.1.2.1_1,FRA,145,0.0
FRA.1.9.1.2.2_1,FRA,5005,0.0
FRA.1.9.1.2.3_1,FRA,1294,0.0
FRA.1.9.1.2.4_1,FRA,890,0.0
FRA.1.9.1.2.5_1,FRA,310,0.0
FRA.1.9.1.2.6_1,FRA,660,0.0
FRA.1.9.1.2.7_1,FRA,527,0.0
FRA.1.9.1.2.8_1,FRA,1019,0.0
FRA.1.9.1.2.9_1,FRA,518,0.0
FRA.1.9.1.2.10_1,FRA,696,0.0
FRA.1.9.1.3.1_1,FRA,673,0.0
FRA.1.9.1.3.2_1,FRA,1633,0.266
FRA.1.9.1.3.3_1,FRA,656,0.0
FRA.1.9.1.3.4_1,FRA,750,0.0
FRA.1.9.1.3.5_1,FRA,782,0.0
FRA.1.9.1.3.6_1,FRA,514,0.0
FRA.1.9.1.3.7_1,FRA,7059,0.896
FRA.1.9.1.3.8_1,FRA,242,0.0
FRA.1.9.1.3.9_1,FRA,701,0.0
FRA.1.9.1.3.10_1,FRA,525,0.0
FRA.1.9.1.3.11_1,FRA,440,0.0
FRA.1.9.1.3.12_1,FRA,986,0.0
FRA.1.9.1.3.13_1,FRA,2802,0.0
FRA.1.9.1.3.14_1,FRA,971,0.0
FRA.1.9.1.3.15_1,FRA,1301,0.0
FRA.1.9.1.3.16_1,FRA,1307,0.0
FRA.1.9.1.3.17_1,FRA,786,0.0
FRA.1.9.1.3.18_1,FRA,1069,0.0
FRA.1.9.1.3.19_1,FRA,728,0.0
FRA.1.9.1.3.20_1,FRA,1166,0.0
FRA.1.9.1.3.21_1,FRA,697,0.0
FRA.1.9.1.3.22_1,FRA,754,0.0
FRA.1.9.1.3.23_1,FRA,803,0.0
FRA.1.9.1.4.1_1,FRA,618,0.0
FRA.1.9.1.4.2_1,FRA,633,0.0
FRA.1.9.1.4.3_1,FRA,927,0.0
FRA.1.9.1.4.4_1,FRA,1804,0.715
FRA.1.9.1.4.5_1,FRA,969,0.816
FRA.1.9.1.4.6_1,FRA,673,0.0
FRA.1.9.1.4.7_1,FRA,120,0.0
FRA.1.9.1.4.8_1,FRA,1655,0.0
FRA.1.9.1.4.9_1,FRA,180,0.0
FRA.1.9.1.4.10_1,FRA,2463,0.0
FRA.1.9.1.4.11_1,FRA,719,0.0
FRA.1.9.1.4.12_1,FRA,14016,0.931
FRA.1.9.1.4.13_1,FRA,690,0.0
FRA.1.9.1.4.14_1,FRA,1423,0.0
FRA.1.9.1.4.15_1,FRA,260,0.0
FRA.1.9.1.4.16_1,FRA,174,0.0
FRA.1.9.1.4.17_1,FRA,623,0.0
FRA.1.9.1.4.18_1,FRA,3680,0.843
FRA.1.9.1.4.19_1,FRA,691,0.0
FRA.1.9.1.5.1_1,FRA,123,0.0
FRA.1.9.1.5.2_1,FRA,43,0.0
FRA.1.9.1.5.3_1,FRA,94,0.0
FRA.1.9.1.5.4_1,FRA,55,0.0
FRA.1.9.1.5.5_1,FRA,148,0.0
FRA.1.9.1.5.6_1,FRA,514,0.0
FRA.1.9.1.5.7_1,FRA,1581,0.0
FRA.1.9.1.5.8_1,FRA,401,0.0
FRA.1.9.1.5.9_1,FRA,260,0.0
FRA.1.9.1.5.10_1,FRA,275,0.0
FRA.1.9.1.5.11_1,FRA,162,0.0
FRA.1.9.1.5.12_1,FRA,197,0.0
FRA.1.9.1.6.1_1,FRA,482,0.0
FRA.1.9.1.6.2_1,FRA,514,0.0
FRA.1.9.1.6.3_1,FRA,832,0.0
FRA.1.9.1.6.4_1,FRA,750,0.0
FRA.1.9.1.6.5_1,FRA,386,0.0
FRA.1.9.1.6.6_1,FRA,536,0.0
FRA.1.9.1.6.7_1,FRA,1381,0.0
FRA.1.9.1.6.8_1,FRA,412,0.0
FRA.1.9.1.6.9_1,FRA,2370,0.0
FRA.1.9.1.6.10_1,FRA,669,0.0
FRA.1.9.1.6.11_1,FRA,1674,0.0
FRA.1.9.1.7.1_1,FRA,9459,0.96
FRA.1.9.1.7.2_1,FRA,1549,0.0
FRA.1.9.1.7.3_1,FRA,2284,0.0
FRA.1.9.1.7.4_1,FRA,1827,0.716
FRA.1.9.1.7.5_1,FRA,1488,0.0
FRA.1.9.1.7.6_1,FRA,5357,0.905
FRA.1.9.1.7.7_1,FRA,652,0.0
FRA.1.9.1.7.8_1,FRA,1229,0.718
FRA.1.9.1.7.9_1,FRA,1755,0.387
FRA.1.9.1.7.10_1,FRA,5495,0.824
FRA.1.9.1.7.11_1,FRA,8165,0.947
FRA.1.9.1.8.1_1,FRA,319,0.0
FRA.1.9.1.8.2_1,FRA,383,0.0
FRA.1.9.1.8.3_1,FRA,57,0.0
FRA.1.9.1.8.4_1,FRA,84,0.0
FRA.1.9.1.8.5_1,FRA,829,0.0
FRA.1.9.1.8.6_1,FRA,640,0.0
FRA.1.9.1.8.7_1,FRA,315,0.0
FRA.1.9.1.8.8_1,FRA,261,0.0
FRA.1.9.1.8.9_1,FRA,341,0.0
FRA.1.9.1.9.1_1,FRA,1453,0.0
FRA.1.9.1.9.2_1,FRA,366,0.0
FRA.1.9.1.9.3_1,FRA,759,0.0
FRA.1.9.1.9.4_1,FRA,381,0.0
FRA.1.9.1.9.5_1,FRA,155,0.0
FRA.1.9.1.9.6_1,FRA,129,0.0
FRA.1.9.1.9.7_1,FRA,1717,0.0
FRA.1.9.1.9.8_1,FRA,922,0.0
FRA.1.9.1.9.9_1,FRA,428,0.0
FRA.1.9.1.9.10_1,FRA,46,0.0
FRA.1.9.1.9.11_1,FRA,1306,0.0
FRA.1.9.1.9.12_1,FRA,907,0.0
FRA.1.9.1.9.13_1,FRA,845,0.0
FRA.1.9.1.10.1_1,FRA,1400,0.0
FRA.1.9.1.10.2_1,FRA,3021,0.829
FRA.1.9.1.10.3_1,FRA,1188,0.0
FRA.1.9.1.10.4_1,FRA,1525,0.0
FRA.1.9.1.10.5_1,FRA,1674,0.0
FRA.1.9.1.10.6_1,FRA,2428,0.899
FRA.1.9.1.10.7_1,FRA,14527,0.876
FRA.1.9.1.10.8_1,FRA,5099,0.002
FRA.1.9.1.10.9_1,FRA,4491,0.0
FRA.1.9.1.10.10_1,FRA,5795,0.823
FRA.1.9.1.10.11_1,FRA,606,0.0
FRA.1.9.1.10.12_1,FRA,1060,0.495
FRA.1.9.2.1.1_1,FRA,281,0.0
FRA.1.9.2.1.2_1,FRA,335,0.0
FRA.1.9.2.1.3_1,FRA,1386,0.0
FRA.1.9.2.1.4_1,FRA,678,0.0
FRA.1.9.2.1.5_1,FRA,733,0.0
FRA.1.9.2.1.6_1,FRA,785,0.0
FRA.1.9.2.1.7_1,FRA,665,0.0
FRA.1.9.2.1.8_1,FRA,229,0.0
FRA.1.9.2.1.9_1,FRA,662,0.0
FRA.1.9.2.2.1_1,FRA,306,0.0
FRA.1.9.2.2.2_1,FRA,1419,0.0
FRA.1.9.2.2.3_1,FRA,3380,0.0
FRA.1.9.2.2.4_1,FRA,473,0.0
FRA.1.9.2.2.5_1,FRA,359,0.0
FRA.1.9.2.2.6_1,FRA,491,0.0
FRA.1.9.2.2.7_1,FRA,872,0.0
FRA.1.9.2.2.8_1,FRA,2163,0.0
FRA.1.9.2.2.9_1,FRA,1169,0.0
FRA.1.9.2.2.10_1,FRA,743,0.0
FRA.1.9.2.2.11_1,FRA,1674,0.0
