gid,alpha3,totalPopulation,fractionUrban
DEU.2.25.19.1_1,DEU,1386,0.0
DEU.2.25.19.2_1,DEU,1647,0.0
DEU.2.25.19.3_1,DEU,791,0.0
DEU.2.25.19.4_1,DEU,5912,0.0
DEU.2.25.19.5_1,DEU,1137,0.0
DEU.2.26.1.1_1,DEU,3952,0.011
DEU.2.26.2.1_1,DEU,5,0.0
DEU.2.26.3.1_1,DEU,4552,0.0
DEU.2.26.3.2_1,DEU,1555,0.0
DEU.2.26.3.3_1,DEU,1546,0.0
DEU.2.26.4.1_1,DEU,11863,0.758
DEU.2.26.5.1_1,DEU,0,0.947
DEU.2.26.6.1_1,DEU,49,0.801
DEU.2.26.7.1_1,DEU,3794,0.018
DEU.2.26.8.1_1,DEU,1519,0.0
DEU.2.26.8.2_1,DEU,1229,0.0
DEU.2.26.8.3_1,DEU,2351,0.0
DEU.2.26.8.4_1,DEU,4982,0.0
DEU.2.26.8.5_1,DEU,1558,0.0
DEU.2.26.8.6_1,DEU,2357,0.0
DEU.2.26.9.1_1,DEU,13746,0.827
DEU.2.26.10.1_1,DEU,3121,0.628
DEU.2.26.11.1_1,DEU,10412,0.875
DEU.2.26.12.1_1,DEU,13086,0.942
DEU.2.26.13.1_1,DEU,5533,0.382
DEU.2.26.14.1_1,DEU,14451,0.947
DEU.2.26.15.1_1,DEU,4143,0.0
DEU.2.26.16.1_1,DEU,22810,0.913
DEU.2.26.17.1_1,DEU,9399,0.909
DEU.2.27.1.1_1,DEU,7133,0.0
DEU.2.27.2.1_1,DEU,9230,0.0
DEU.2.27.3.1_1,DEU,3627,0.733
DEU.2.27.4.1_1,DEU,4697,0.0
DEU.2.27.5.1_1,DEU,2870,0.0
DEU.2.27.7.1_1,DEU,13898,0.845
DEU.2.27.6.1_1,DEU,2933,0.0
DEU.2.27.6.2_1,DEU,3199,0.0
DEU.2.27.6.3_1,DEU,2411,0.0
DEU.2.27.8.1_1,DEU,1691,0.0
DEU.2.27.8.2_1,DEU,3003,0.915
DEU.2.27.9.1_1,DEU,11781,0.904
DEU.2.27.10.1_1,DEU,6673,0.689
DEU.2.27.11.1_1,DEU,0,0.0
DEU.2.27.12.1_1,DEU,2588,0.895
DEU.2.27.13.1_1,DEU,2955,0.0
DEU.2.27.14.1_1,DEU,2689,0.0
DEU.2.27.15.1_1,DEU,5803,0.0
DEU.2.27.16.1_1,DEU,9505,0.75
DEU.2.27.17.1_1,DEU,4940,0.898
DEU.2.27.18.1_1,DEU,1683,0.0
DEU.2.27.19.1_1,DEU,2934,0.0
DEU.2.27.19.2_1,DEU,1170,0.0
DEU.2.27.19.3_1,DEU,2074,0.334
DEU.2.27.20.1_1,DEU,1704,0.0
DEU.2.27.20.2_1,DEU,1260,0.0
DEU.2.27.20.3_1,DEU,3707,0.0
DEU.2.27.21.1_1,DEU,3894,0.0
DEU.2.27.22.1_1,DEU,2808,0.0
DEU.2.27.23.1_1,DEU,2786,0.0
DEU.2.27.24.1_1,DEU,4937,0.867
DEU.2.28.1.1_1,DEU,3835,0.0
DEU.2.28.2.1_1,DEU,14927,0.449
DEU.2.28.3.1_1,DEU,36178,0.929
DEU.2.28.4.1_1,DEU,4456,0.0
DEU.2.28.5.1_1,DEU,3444,0.786
DEU.2.28.6.1_1,DEU,3626,0.0
DEU.2.28.7.1_1,DEU,2181,0.0
DEU.2.28.7.2_1,DEU,4639,0.0
DEU.2.28.8.1_1,DEU,5804,0.0
DEU.2.28.9.1_1,DEU,2910,0.0
DEU.2.28.10.1_1,DEU,5821,0.0
DEU.2.28.11.1_1,DEU,2593,0.0
DEU.2.28.11.2_1,DEU,5959,0.384
DEU.2.28.12.1_1,DEU,2610,0.0
DEU.2.28.12.2_1,DEU,1997,0.159
DEU.2.28.13.1_1,DEU,1537,0.0
DEU.2.28.13.2_1,DEU,2717,0.609
DEU.2.28.14.1_1,DEU,4557,0.0
DEU.2.28.15.1_1,DEU,1543,0.0
DEU.2.28.15.2_1,DEU,1538,0.0
DEU.2.28.15.3_1,DEU,1005,0.0
DEU.2.28.15.4_1,DEU,1263,0.0
DEU.2.28.16.1_1,DEU,9820,0.0
DEU.2.28.17.1_1,DEU,2749,0.0
DEU.2.28.17.2_1,DEU,2820,0.484
DEU.2.28.17.3_1,DEU,5213,0.729
DEU.2.30.1.1_1,DEU,126671,0.982
DEU.2.29.1.1_1,DEU,7679,0.783
DEU.2.29.2.1_1,DEU,3151,0.0
DEU.2.29.2.2_1,DEU,1294,0.0
DEU.2.29.3.1_1,DEU,7743,0.908
DEU.2.29.4.1_1,DEU,0,0.0
DEU.2.29.5.1_1,DEU,4724,0.994
DEU.2.29.6.1_1,DEU,62,1.0
DEU.2.29.7.1_1,DEU,0,0.0
DEU.2.29.8.1_1,DEU,14623,0.867
DEU.2.29.9.1_1,DEU,16,0.484
DEU.2.29.10.1_1,DEU,8,0.0
DEU.2.29.11.1_1,DEU,7,0.274
DEU.2.29.12.1_1,DEU,1619,0.563
DEU.2.29.12.2_1,DEU,2085,0.0
DEU.2.29.12.3_1,DEU,1747,0.0
DEU.2.29.12.4_1,DEU,1588,0.0
DEU.2.29.13.1_1,DEU,5438,0.991
DEU.2.29.14.1_1,DEU,8689,0.933
DEU.2.29.15.1_1,DEU,23448,0.885
DEU.2.29.16.1_1,DEU,2467,0.0
DEU.2.29.16.2_1,DEU,3555,0.686
DEU.2.29.17.1_1,DEU,13799,0.807
DEU.2.29.19.1_1,DEU,3055,0.002
DEU.2.29.18.1_1,DEU,2,0.249
DEU.2.29.20.1_1,DEU,4,0.0
DEU.2.29.21.1_1,DEU,34,0.989
DEU.2.29.22.1_1,DEU,4731,0.9
DEU.2.29.23.1_1,DEU,1,0.0
DEU.2.29.24.1_1,DEU,4817,0.957
DEU.2.29.25.1_1,DEU,3461,1.0
DEU.2.29.25.2_1,DEU,1612,0.678
DEU.2.29.25.3_1,DEU,1966,0.981
DEU.2.29.25.4_1,DEU,5096,0.931
DEU.2.29.26.1_1,DEU,2244,0.0
DEU.2.29.27.1_1,DEU,6603,0.0
DEU.2.32.1.1_1,DEU,2144,0.952
DEU.2.32.1.2_1,DEU,1354,0.0
DEU.2.32.1.3_1,DEU,1563,0.0
DEU.2.32.2.1_1,DEU,7280,0.0
DEU.2.32.2.2_1,DEU,1299,0.0
DEU.2.32.3.1_1,DEU,2731,0.0
DEU.2.32.3.2_1,DEU,1591,0.836
DEU.2.32.4.1_1,DEU,6692,0.052
DEU.2.32.5.1_1,DEU,2063,0.0
DEU.2.32.6.1_1,DEU,31881,0.95
DEU.2.32.7.1_1,DEU,1452,0.0
DEU.2.32.7.2_1,DEU,1941,0.182
DEU.2.32.7.3_1,DEU,1741,0.0
DEU.2.32.8.1_1,DEU,4283,0.0
DEU.2.32.9.1_1,DEU,4258,0.0
DEU.2.32.9.2_1,DEU,1672,0.0
DEU.2.32.9.3_1,DEU,1167,0.0
DEU.2.32.10.1_1,DEU,4208,0.0
DEU.2.32.11.1_1,DEU,3856,0.786
DEU.2.32.12.1_1,DEU,5135,0.914
DEU.2.32.13.1_1,DEU,5131,0.0
DEU.2.32.14.1_1,DEU,2364,0.0
DEU.2.32.14.2_1,DEU,1770,0.0
DEU.2.32.14.3_1,DEU,2121,0.0
DEU.2.32.15.1_1,DEU,3094,0.79
DEU.2.32.16.1_1,DEU,8124,0.74
DEU.2.32.17.1_1,DEU,2255,0.0
DEU.2.32.18.1_1,DEU,2586,0.0
DEU.2.32.19.1_1,DEU,2629,0.0
DEU.2.33.1.1_1,DEU,5505,0.0
DEU.2.33.1.2_1,DEU,1615,0.0
DEU.2.33.2.1_1,DEU,5967,0.0
DEU.2.33.3.1_1,DEU,13767,0.882
DEU.2.33.4.1_1,DEU,4840,0.0
DEU.2.33.5.1_1,DEU,47641,0.845
DEU.2.33.6.1_1,DEU,10008,0.865
DEU.2.33.7.1_1,DEU,2476,0.0
DEU.2.33.8.1_1,DEU,2979,0.0
DEU.2.33.9.1_1,DEU,4242,0.0
DEU.2.33.10.1_1,DEU,4127,0.0
DEU.2.33.11.1_1,DEU,3190,0.009
DEU.2.33.12.1_1,DEU,1474,0.0
DEU.2.33.12.2_1,DEU,1940,0.0
DEU.2.33.12.3_1,DEU,3019,0.0
DEU.2.33.12.4_1,DEU,2619,0.008
DEU.2.33.13.1_1,DEU,17945,0.836
DEU.2.33.14.1_1,DEU,5227,0.0
DEU.2.33.15.1_1,DEU,19968,0.81
DEU.2.33.16.1_1,DEU,3438,0.0
DEU.2.33.17.1_1,DEU,2706,0.0
DEU.2.33.17.2_1,DEU,2910,0.0
DEU.2.33.17.3_1,DEU,2536,0.0
DEU.2.33.17.4_1,DEU,4754,0.0
DEU.2.34.1.1_1,DEU,2,0.0
DEU.2.34.2.1_1,DEU,2,0.0
DEU.2.34.3.1_1,DEU,7118,0.0
DEU.2.34.4.1_1,DEU,8583,0.0
DEU.2.34.6.1_1,DEU,2452,0.0
DEU.2.34.5.1_1,DEU,0,0.0
DEU.2.34.7.1_1,DEU,1366,0.0
DEU.2.34.8.1_1,DEU,2581,0.0
DEU.2.34.8.2_1,DEU,713,0.0
DEU.2.34.9.1_1,DEU,3457,0.0
DEU.2.34.10.1_1,DEU,3418,0.0
DEU.2.34.11.1_1,DEU,2,0.0
DEU.2.34.13.1_1,DEU,2422,0.0
DEU.2.34.12.1_1,DEU,2,0.0
DEU.2.34.14.1_1,DEU,4554,0.0
DEU.2.34.15.1_1,DEU,2323,0.0
DEU.2.34.16.1_1,DEU,916,0.0
DEU.2.34.16.2_1,DEU,2872,0.0
DEU.2.34.17.1_1,DEU,2,0.0
DEU.2.34.18.1_1,DEU,9,0.0
DEU.2.34.19.1_1,DEU,2032,0.0
DEU.2.34.20.1_1,DEU,4576,0.0
DEU.2.34.21.1_1,DEU,1988,0.0
DEU.2.34.23.1_1,DEU,1,0.0
DEU.2.34.22.1_1,DEU,3033,0.0
DEU.2.34.24.1_1,DEU,2,0.0
DEU.2.34.25.1_1,DEU,1031,0.0
DEU.2.34.25.2_1,DEU,1663,0.0
DEU.2.34.25.3_1,DEU,1298,0.0
DEU.2.34.25.4_1,DEU,3995,0.0
DEU.2.34.26.1_1,DEU,5,0.0
DEU.2.34.27.1_1,DEU,4025,0.0
DEU.2.34.28.1_1,DEU,2380,0.0
DEU.2.34.28.2_1,DEU,1169,0.0
DEU.2.34.29.1_1,DEU,2,0.0
DEU.2.34.30.1_1,DEU,10522,0.0
DEU.2.35.1.1_1,DEU,3748,0.616
DEU.2.35.2.1_1,DEU,3409,0.0
DEU.2.35.3.1_1,DEU,12363,0.977
DEU.2.35.4.1_1,DEU,6596,0.885
DEU.2.35.5.1_1,DEU,35637,0.934
DEU.2.35.6.1_1,DEU,40274,0.983
DEU.2.35.7.1_1,DEU,3856,0.0
DEU.2.35.7.2_1,DEU,1635,0.0
DEU.2.35.7.3_1,DEU,1938,0.0
DEU.2.35.8.1_1,DEU,20236,0.999
DEU.2.35.9.1_1,DEU,13531,0.722
DEU.2.35.10.1_1,DEU,1672,0.0
DEU.2.35.10.2_1,DEU,1909,0.0
DEU.2.35.10.3_1,DEU,1473,0.0
DEU.2.35.10.4_1,DEU,1575,0.0
DEU.2.35.10.5_1,DEU,1512,0.0
DEU.2.35.10.6_1,DEU,4824,0.0
DEU.2.35.10.7_1,DEU,1733,0.0
DEU.2.35.10.8_1,DEU,1700,0.0
DEU.2.35.11.1_1,DEU,4054,0.0
DEU.2.35.12.1_1,DEU,26545,0.95
DEU.2.35.13.1_1,DEU,21011,0.985
DEU.2.35.14.1_1,DEU,3818,0.0
DEU.2.36.1.1_1,DEU,2204,0.0
DEU.2.36.2.1_1,DEU,10821,0.816
DEU.2.36.3.1_1,DEU,4236,0.0
DEU.2.36.4.1_1,DEU,10804,0.723
DEU.2.36.5.1_1,DEU,18056,0.966
DEU.2.36.6.1_1,DEU,3292,0.96
DEU.2.36.6.2_1,DEU,1415,0.905
DEU.2.36.7.1_1,DEU,2233,0.0
DEU.2.36.8.1_1,DEU,10183,0.617
DEU.2.36.9.1_1,DEU,14383,0.925
DEU.2.36.10.1_1,DEU,3195,0.854
DEU.2.36.10.2_1,DEU,6503,0.777
DEU.2.36.11.1_1,DEU,5131,0.0
DEU.2.36.12.1_1,DEU,26273,0.94
DEU.2.31.1.1_1,DEU,150214,0.997
DEU.2.37.1.1_1,DEU,2454,0.0
DEU.2.37.2.1_1,DEU,6,0.0
DEU.2.37.3.1_1,DEU,3767,0.868
DEU.2.37.4.1_1,DEU,26525,0.918
DEU.2.37.5.1_1,DEU,3556,0.721
DEU.2.37.6.1_1,DEU,1981,0.0
DEU.2.37.7.1_1,DEU,7447,0.739
DEU.2.37.8.1_1,DEU,11830,0.865
DEU.2.37.9.1_1,DEU,5281,0.0
DEU.2.37.10.1_1,DEU,3143,0.0
DEU.2.37.11.1_1,DEU,1599,0.0
DEU.2.37.11.2_1,DEU,1489,0.0
DEU.2.37.11.3_1,DEU,3255,0.0
DEU.2.37.11.4_1,DEU,620,0.0
DEU.2.37.12.1_1,DEU,1147,0.0
DEU.2.37.12.2_1,DEU,1658,0.0
DEU.2.37.13.1_1,DEU,1214,0.0
DEU.2.37.13.2_1,DEU,2417,0.871
DEU.2.37.13.3_1,DEU,747,0.0
DEU.2.37.14.1_1,DEU,3054,0.0
DEU.2.37.15.1_1,DEU,776,0.0
DEU.2.37.15.2_1,DEU,1550,0.0
DEU.2.37.16.1_1,DEU,1442,0.0
DEU.2.38.1.1_1,DEU,4905,0.0
DEU.2.38.2.1_1,DEU,9731,0.851
DEU.2.38.3.1_1,DEU,3408,0.0
DEU.2.38.4.1_1,DEU,0,0.0
DEU.2.38.5.1_1,DEU,20281,0.861
DEU.2.38.6.1_1,DEU,1633,0.0
DEU.2.38.6.2_1,DEU,1898,0.062
DEU.2.38.6.3_1,DEU,710,0.0
DEU.2.38.6.4_1,DEU,1116,0.0
DEU.2.38.6.5_1,DEU,796,0.0
DEU.2.38.7.1_1,DEU,1198,0.0
DEU.2.38.7.2_1,DEU,8780,0.681
DEU.2.38.7.3_1,DEU,1268,0.0
DEU.2.38.8.1_1,DEU,7037,0.0
DEU.2.38.9.1_1,DEU,3444,0.0
DEU.2.38.10.1_1,DEU,1496,0.899
DEU.2.38.10.2_1,DEU,3372,0.751
DEU.2.38.12.1_1,DEU,12912,0.813
DEU.2.38.11.1_1,DEU,1149,0.0
DEU.2.38.11.2_1,DEU,1277,0.0
DEU.2.38.11.3_1,DEU,1544,0.0
DEU.2.38.11.4_1,DEU,635,0.0
DEU.2.38.11.5_1,DEU,728,0.0
DEU.2.38.11.6_1,DEU,1008,0.0
DEU.2.38.13.1_1,DEU,6840,0.813
DEU.2.38.14.1_1,DEU,3256,0.0
DEU.2.38.15.1_1,DEU,1639,0.0
DEU.2.38.15.2_1,DEU,4295,0.0
DEU.2.38.15.3_1,DEU,1686,0.0
DEU.2.38.16.1_1,DEU,1235,0.0
DEU.2.38.16.2_1,DEU,2032,0.002
DEU.2.38.16.3_1,DEU,6173,0.899
DEU.2.38.17.1_1,DEU,3384,0.578
DEU.2.38.18.1_1,DEU,0,0.0
DEU.2.38.19.1_1,DEU,1188,0.0
DEU.2.38.19.2_1,DEU,3065,0.0
DEU.2.39.1.1_1,DEU,1067,0.0
DEU.2.39.1.2_1,DEU,3890,0.754
DEU.2.39.1.3_1,DEU,1430,0.0
DEU.2.39.1.4_1,DEU,1178,0.0
DEU.2.39.2.1_1,DEU,7459,0.0
DEU.2.39.2.2_1,DEU,1564,0.0
DEU.2.39.2.3_1,DEU,1606,0.0
DEU.2.39.3.1_1,DEU,5512,0.54
DEU.2.39.4.1_1,DEU,13487,0.859
DEU.2.39.5.1_1,DEU,1854,0.0
DEU.2.39.5.2_1,DEU,957,0.0
DEU.2.39.5.3_1,DEU,1443,0.0
DEU.2.39.5.4_1,DEU,617,0.0
DEU.2.39.5.5_1,DEU,5279,0.0
DEU.2.39.5.6_1,DEU,1815,0.0
DEU.2.39.6.1_1,DEU,6579,0.0
DEU.2.39.7.1_1,DEU,3839,0.0
DEU.2.39.8.1_1,DEU,3603,0.0
DEU.2.39.9.1_1,DEU,4163,0.0
DEU.2.39.10.1_1,DEU,3049,0.0
DEU.2.39.11.1_1,DEU,3182,0.757
DEU.2.39.12.1_1,DEU,1293,0.0
DEU.2.39.12.2_1,DEU,2776,0.0
DEU.2.39.12.3_1,DEU,1991,0.0
DEU.2.39.13.1_1,DEU,1775,0.0
DEU.2.39.14.1_1,DEU,5752,0.811
DEU.2.41.1.1_1,DEU,3455,0.0
DEU.2.41.2.1_1,DEU,2326,0.0
DEU.2.41.3.1_1,DEU,4069,0.697
DEU.2.41.4.1_1,DEU,2925,0.0
DEU.2.41.4.2_1,DEU,1091,0.0
DEU.2.41.4.3_1,DEU,1094,0.0
DEU.2.41.4.4_1,DEU,1463,0.0
DEU.2.41.5.1_1,DEU,2,0.0
DEU.2.41.6.1_1,DEU,2,0.0
DEU.2.41.8.1_1,DEU,2952,0.0
DEU.2.41.7.1_1,DEU,23,0.0
DEU.2.41.9.1_1,DEU,8930,0.638
DEU.2.41.10.1_1,DEU,2590,0.024
DEU.2.41.11.1_1,DEU,3360,0.0
DEU.2.41.12.1_1,DEU,1073,0.0
DEU.2.41.12.2_1,DEU,1113,0.0
DEU.2.41.13.1_1,DEU,0,0.0
DEU.2.41.14.1_1,DEU,10588,0.659
DEU.2.41.15.1_1,DEU,8024,0.747
DEU.2.41.16.1_1,DEU,5596,0.88
DEU.2.41.17.1_1,DEU,2464,0.0
DEU.2.41.18.1_1,DEU,9642,0.769
DEU.2.41.19.1_1,DEU,1277,0.0
DEU.2.41.19.2_1,DEU,2065,0.0
DEU.2.41.20.1_1,DEU,4789,0.0
DEU.2.41.21.1_1,DEU,7453,0.703
DEU.2.41.22.1_1,DEU,4514,0.0
DEU.2.41.23.1_1,DEU,1707,0.0
DEU.2.41.23.2_1,DEU,1240,0.0
DEU.2.41.24.1_1,DEU,2443,0.0
DEU.2.41.25.1_1,DEU,2129,0.0
DEU.2.40.1.1_1,DEU,44753,0.943
DEU.2.42.1.1_1,DEU,135247,0.929
DEU.2.43.1.1_1,DEU,43016,0.96
DEU.2.44.1.1_1,DEU,13456,0.576
DEU.2.44.2.1_1,DEU,12083,0.607
DEU.2.44.3.1_1,DEU,5,0.0
DEU.2.44.4.1_1,DEU,8,0.0
DEU.2.44.5.1_1,DEU,0,0.0
DEU.2.44.6.1_1,DEU,3,0.0
DEU.2.44.7.1_1,DEU,1030,0.0
DEU.2.44.7.2_1,DEU,4327,0.861
DEU.2.44.8.1_1,DEU,16275,0.792
DEU.2.44.9.1_1,DEU,2151,0.0
DEU.2.44.9.2_1,DEU,1247,0.0
DEU.2.44.9.3_1,DEU,5531,0.0
DEU.2.44.11.1_1,DEU,14858,0.728
DEU.2.44.10.1_1,DEU,1771,0.0
DEU.2.44.10.2_1,DEU,1408,0.003
DEU.2.44.10.3_1,DEU,2078,0.0
DEU.2.44.10.4_1,DEU,1767,0.0
DEU.2.44.12.1_1,DEU,13415,0.582
DEU.2.44.13.1_1,DEU,2298,0.0
DEU.2.44.14.1_1,DEU,5755,0.0
DEU.2.44.15.1_1,DEU,3382,0.0
DEU.2.44.16.1_1,DEU,5494,0.629
DEU.2.44.16.2_1,DEU,1687,0.0
DEU.2.44.17.1_1,DEU,1261,0.047
DEU.2.44.17.2_1,DEU,922,0.0
DEU.2.44.17.3_1,DEU,3616,0.0
DEU.2.44.17.4_1,DEU,1900,0.0
DEU.2.44.17.5_1,DEU,1387,0.0
DEU.2.45.1.1_1,DEU,68444,0.954
DEU.2.46.1.1_1,DEU,7186,0.0
DEU.2.46.2.1_1,DEU,2454,0.0
DEU.2.46.3.1_1,DEU,1690,0.0
DEU.2.46.3.2_1,DEU,1779,0.0
DEU.2.46.3.3_1,DEU,1008,0.0
DEU.2.46.4.1_1,DEU,4649,0.0
DEU.2.46.4.2_1,DEU,1253,0.0
DEU.2.46.4.3_1,DEU,1765,0.0
DEU.2.46.4.4_1,DEU,1671,0.0
DEU.2.46.6.1_1,DEU,21183,0.911
DEU.2.46.5.1_1,DEU,2267,0.917
DEU.2.46.5.2_1,DEU,1289,0.0
DEU.2.46.5.3_1,DEU,1137,0.925
DEU.2.46.5.4_1,DEU,1972,0.601
DEU.2.46.5.5_1,DEU,1379,0.0
DEU.2.46.7.1_1,DEU,2342,0.0
DEU.2.46.8.1_1,DEU,3841,0.0
DEU.2.46.8.2_1,DEU,1909,0.0
DEU.2.46.8.3_1,DEU,1039,0.0
DEU.2.46.8.4_1,DEU,1769,0.0
DEU.2.46.8.5_1,DEU,863,0.0
DEU.2.46.8.6_1,DEU,1110,0.0
DEU.2.46.9.1_1,DEU,3279,0.0
DEU.2.46.10.1_1,DEU,3704,0.0
DEU.2.46.11.1_1,DEU,1056,0.0
DEU.2.46.11.2_1,DEU,1400,0.0
DEU.2.46.11.3_1,DEU,8960,0.633
DEU.2.46.12.1_1,DEU,851,0.0
DEU.2.46.12.2_1,DEU,858,0.0
DEU.2.46.12.3_1,DEU,879,0.0
DEU.2.46.12.4_1,DEU,4886,0.0
DEU.2.47.1.1_1,DEU,0,0.0
DEU.2.47.2.1_1,DEU,17477,0.737
DEU.2.47.3.1_1,DEU,8095,0.81
DEU.2.47.4.1_1,DEU,3,0.0
DEU.2.47.5.1_1,DEU,3619,0.0
DEU.2.47.6.1_1,DEU,3889,0.001
DEU.2.47.7.1_1,DEU,2953,0.0
DEU.2.47.7.2_1,DEU,1134,0.0
DEU.2.47.8.1_1,DEU,1860,0.0
DEU.2.47.9.1_1,DEU,4102,0.0
DEU.2.47.10.1_1,DEU,3358,0.0
DEU.2.47.11.1_1,DEU,3621,0.0
DEU.2.47.12.1_1,DEU,5246,0.0
DEU.2.47.13.1_1,DEU,2301,0.0
DEU.2.47.14.1_1,DEU,757,0.0
DEU.2.47.14.2_1,DEU,2138,0.0
DEU.2.47.14.3_1,DEU,569,0.0
DEU.2.47.15.1_1,DEU,2942,0.0
DEU.2.47.16.1_1,DEU,3069,0.429
DEU.2.47.17.1_1,DEU,3960,0.0
DEU.2.48.1.1_1,DEU,3531,0.0
DEU.2.48.2.1_1,DEU,2565,0.0
DEU.2.48.2.2_1,DEU,1194,0.0
DEU.2.48.3.1_1,DEU,27229,0.854
DEU.2.48.4.1_1,DEU,6678,0.0
DEU.2.48.5.1_1,DEU,972,0.0
DEU.2.48.5.2_1,DEU,3427,0.0
DEU.2.48.6.1_1,DEU,1479,0.0
DEU.2.48.7.1_1,DEU,3976,0.0
DEU.2.48.8.1_1,DEU,3117,0.0
DEU.2.48.9.1_1,DEU,1948,0.0
DEU.2.48.10.1_1,DEU,1056,0.0
DEU.2.48.10.2_1,DEU,3327,0.0
DEU.2.48.11.1_1,DEU,4403,0.0
DEU.2.48.12.1_1,DEU,1032,0.0
DEU.2.48.12.2_1,DEU,1643,0.0
DEU.2.48.12.3_1,DEU,1674,0.0
DEU.2.48.13.1_1,DEU,547,0.0
DEU.2.48.13.2_1,DEU,1076,0.0
DEU.2.48.13.3_1,DEU,1023,0.0
DEU.2.48.13.4_1,DEU,1895,0.0
DEU.2.48.14.1_1,DEU,1888,0.0
DEU.2.49.1.1_1,DEU,84,0.779
DEU.2.49.2.1_1,DEU,2687,0.0
DEU.2.49.3.1_1,DEU,10716,0.647
DEU.2.49.4.1_1,DEU,2340,0.0
DEU.2.49.5.1_1,DEU,3776,0.0
DEU.2.49.5.2_1,DEU,1415,0.0
DEU.2.49.6.1_1,DEU,5798,0.0
DEU.2.49.7.1_1,DEU,1756,0.0
DEU.2.49.7.2_1,DEU,2576,0.01
DEU.2.49.7.3_1,DEU,1598,0.349
DEU.2.49.8.1_1,DEU,10686,0.967
DEU.2.49.9.1_1,DEU,29308,0.842
DEU.2.49.10.1_1,DEU,3809,0.0
DEU.2.49.11.1_1,DEU,2576,0.0
DEU.2.49.11.2_1,DEU,1977,0.0
DEU.2.49.12.1_1,DEU,1881,0.0
DEU.2.49.12.2_1,DEU,3588,0.0
DEU.2.49.12.3_1,DEU,958,0.0
DEU.2.49.13.1_1,DEU,1139,0.0
DEU.2.49.13.2_1,DEU,1081,0.0
DEU.2.49.13.3_1,DEU,1693,0.0
DEU.2.49.13.4_1,DEU,1583,0.0
DEU.2.49.13.5_1,DEU,982,0.0
DEU.2.49.13.6_1,DEU,2665,0.0
DEU.2.49.14.1_1,DEU,1778,0.01
DEU.2.49.14.2_1,DEU,2260,0.762
DEU.2.49.14.3_1,DEU,4006,0.981
DEU.2.49.15.1_1,DEU,4597,0.858
DEU.2.49.16.1_1,DEU,3987,0.0
DEU.2.49.17.1_1,DEU,1854,0.0
DEU.2.49.17.2_1,DEU,1733,0.0
DEU.2.49.17.3_1,DEU,3962,0.017
DEU.2.51.1.1_1,DEU,3999,0.0
DEU.2.51.2.1_1,DEU,11497,0.855
DEU.2.51.3.1_1,DEU,2227,0.0
DEU.2.51.3.2_1,DEU,817,0.0
DEU.2.51.4.1_1,DEU,5502,0.0
DEU.2.51.5.1_1,DEU,5367,0.0
DEU.2.51.6.1_1,DEU,3647,0.0
DEU.2.51.7.1_1,DEU,3920,0.0
DEU.2.51.8.1_1,DEU,12321,0.888
DEU.2.51.9.1_1,DEU,1853,0.0
DEU.2.51.9.2_1,DEU,7778,0.715
DEU.2.51.10.1_1,DEU,11774,0.289
DEU.2.51.11.1_1,DEU,3607,0.0
DEU.2.51.11.2_1,DEU,1800,0.0
DEU.2.51.11.3_1,DEU,2588,0.0
DEU.2.51.12.1_1,DEU,6844,0.0
DEU.2.51.13.1_1,DEU,2012,0.0
DEU.2.51.13.2_1,DEU,1803,0.0
DEU.2.51.13.3_1,DEU,2036,0.0
DEU.2.51.13.4_1,DEU,911,0.0
DEU.2.51.14.1_1,DEU,4022,0.0
DEU.2.51.15.1_1,DEU,5337,0.449
DEU.2.51.16.1_1,DEU,4028,0.0
DEU.2.51.17.1_1,DEU,3805,0.65
DEU.2.51.18.1_1,DEU,4971,0.0
DEU.2.51.19.1_1,DEU,7997,0.0
DEU.2.51.20.1_1,DEU,3873,0.037
DEU.2.51.21.1_1,DEU,1132,0.0
DEU.2.51.21.2_1,DEU,6859,0.0
DEU.2.51.21.3_1,DEU,1367,0.0
DEU.2.51.22.1_1,DEU,11699,0.665
DEU.2.51.23.1_1,DEU,2483,0.0
DEU.2.51.24.1_1,DEU,1696,0.011
DEU.2.51.24.2_1,DEU,1459,0.0
DEU.2.51.24.3_1,DEU,2637,0.915
DEU.2.50.1.1_1,DEU,69057,0.961
DEU.2.52.1.1_1,DEU,5622,0.744
DEU.2.52.2.1_1,DEU,10615,0.501
DEU.2.52.3.1_1,DEU,2,0.0
DEU.2.52.4.1_1,DEU,6769,0.785
DEU.2.52.5.1_1,DEU,5753,0.0
DEU.2.52.6.1_1,DEU,1725,0.0
DEU.2.52.6.2_1,DEU,1647,0.0
DEU.2.52.7.1_1,DEU,20741,0.76
DEU.2.52.8.1_1,DEU,6675,0.689
DEU.2.52.9.1_1,DEU,3,0.0
DEU.2.52.10.1_1,DEU,1281,0.0
DEU.2.52.10.2_1,DEU,3526,0.0
DEU.2.52.11.1_1,DEU,4833,0.0
DEU.2.53.1.1_1,DEU,1288,0.0
DEU.2.53.1.2_1,DEU,1501,0.0
DEU.2.53.1.3_1,DEU,1629,0.001
DEU.2.53.1.4_1,DEU,1768,0.0
DEU.2.53.2.1_1,DEU,3066,0.903
DEU.2.53.3.1_1,DEU,3841,0.442
DEU.2.53.4.1_1,DEU,2511,0.031
DEU.2.53.5.1_1,DEU,25627,0.871
DEU.2.53.6.1_1,DEU,11423,0.961
DEU.2.53.7.1_1,DEU,2505,1.0
