gid,alpha3,totalPopulation,fractionUrban
PHL.47.6.624_1,PHL,518,1.0
PHL.47.6.625_1,PHL,4049,1.0
PHL.47.6.626_1,PHL,658,1.0
PHL.47.6.627_1,PHL,818,1.0
PHL.47.6.628_1,PHL,3091,1.0
PHL.47.6.629_1,PHL,2026,1.0
PHL.47.6.630_1,PHL,992,1.0
PHL.47.6.631_1,PHL,1978,1.0
PHL.47.6.632_1,PHL,1082,1.0
PHL.47.6.633_1,PHL,1842,1.0
PHL.47.6.634_1,PHL,513,1.0
PHL.47.6.635_1,PHL,1224,1.0
PHL.47.6.636_1,PHL,2123,1.0
PHL.47.6.637_1,PHL,768,1.0
PHL.47.6.638_1,PHL,1575,1.0
PHL.47.6.639_1,PHL,1541,1.0
PHL.47.6.640_1,PHL,465,1.0
PHL.47.6.641_1,PHL,2686,1.0
PHL.47.6.642_1,PHL,986,1.0
PHL.47.6.643_1,PHL,2361,1.0
PHL.47.6.644_1,PHL,1608,1.0
PHL.47.6.645_1,PHL,822,1.0
PHL.47.6.646_1,PHL,1043,1.0
PHL.47.6.647_1,PHL,2774,1.0
PHL.47.6.648_1,PHL,378,1.0
PHL.47.6.649_1,PHL,435,1.0
PHL.47.6.650_1,PHL,666,1.0
PHL.47.6.651_1,PHL,532,1.0
PHL.47.6.652_1,PHL,983,1.0
PHL.47.6.653_1,PHL,754,1.0
PHL.47.6.654_1,PHL,520,1.0
PHL.47.6.655_1,PHL,635,1.0
PHL.47.6.656_1,PHL,754,1.0
PHL.47.6.657_1,PHL,536,1.0
PHL.47.6.658_1,PHL,1027,1.0
PHL.47.6.659_1,PHL,2530,1.0
PHL.47.6.660_1,PHL,51,1.0
PHL.47.6.661_1,PHL,1071,1.0
PHL.47.6.662_1,PHL,2482,1.0
PHL.47.6.663_1,PHL,217,1.0
PHL.47.6.664_1,PHL,5243,1.0
PHL.47.6.665_1,PHL,1232,1.0
PHL.47.6.666_1,PHL,1024,1.0
PHL.47.6.667_1,PHL,729,1.0
PHL.47.6.668_1,PHL,1673,1.0
PHL.47.6.669_1,PHL,1077,1.0
PHL.47.6.670_1,PHL,1721,1.0
PHL.47.6.671_1,PHL,1676,1.0
PHL.47.6.672_1,PHL,957,1.0
PHL.47.6.673_1,PHL,1199,1.0
PHL.47.6.674_1,PHL,0,0.0
PHL.47.6.675_1,PHL,687,1.0
PHL.47.6.676_1,PHL,789,1.0
PHL.47.6.677_1,PHL,420,1.0
PHL.47.6.678_1,PHL,0,0.0
PHL.47.6.679_1,PHL,1434,1.0
PHL.47.6.680_1,PHL,3292,1.0
PHL.47.6.681_1,PHL,3037,1.0
PHL.47.6.682_1,PHL,366,1.0
PHL.47.6.683_1,PHL,716,1.0
PHL.47.6.684_1,PHL,707,1.0
PHL.47.6.685_1,PHL,425,1.0
PHL.47.6.686_1,PHL,1945,1.0
PHL.47.6.687_1,PHL,558,1.0
PHL.47.6.688_1,PHL,455,1.0
PHL.47.6.689_1,PHL,1145,1.0
PHL.47.6.690_1,PHL,762,1.0
PHL.47.6.691_1,PHL,330,1.0
PHL.47.6.692_1,PHL,1862,1.0
PHL.47.6.693_1,PHL,1291,1.0
PHL.47.6.694_1,PHL,3942,1.0
PHL.47.6.695_1,PHL,1228,1.0
PHL.47.6.696_1,PHL,5281,1.0
PHL.47.6.697_1,PHL,716,1.0
PHL.47.6.698_1,PHL,2482,1.0
PHL.47.6.699_1,PHL,2497,1.0
PHL.47.6.700_1,PHL,2565,1.0
PHL.47.6.701_1,PHL,4212,1.0
PHL.47.6.702_1,PHL,3355,1.0
PHL.47.6.703_1,PHL,1433,1.0
PHL.47.6.704_1,PHL,3406,1.0
PHL.47.6.705_1,PHL,1525,1.0
PHL.47.6.706_1,PHL,358,1.0
PHL.47.6.707_1,PHL,1379,1.0
PHL.47.6.708_1,PHL,927,1.0
PHL.47.6.709_1,PHL,1093,1.0
PHL.47.6.710_1,PHL,1636,1.0
PHL.47.6.711_1,PHL,518,1.0
PHL.47.6.712_1,PHL,607,1.0
PHL.47.6.713_1,PHL,442,1.0
PHL.47.6.714_1,PHL,817,1.0
PHL.47.6.715_1,PHL,734,1.0
PHL.47.6.716_1,PHL,1684,1.0
PHL.47.6.717_1,PHL,530,1.0
PHL.47.6.718_1,PHL,1784,1.0
PHL.47.6.719_1,PHL,1342,1.0
PHL.47.6.720_1,PHL,826,1.0
PHL.47.6.721_1,PHL,555,1.0
PHL.47.6.722_1,PHL,153,1.0
PHL.47.6.723_1,PHL,82,1.0
PHL.47.6.724_1,PHL,667,1.0
PHL.47.6.725_1,PHL,2473,1.0
PHL.47.6.726_1,PHL,430,1.0
PHL.47.6.727_1,PHL,722,1.0
PHL.47.6.728_1,PHL,693,1.0
PHL.47.6.729_1,PHL,1326,1.0
PHL.47.6.730_1,PHL,1271,1.0
PHL.47.6.731_1,PHL,2155,1.0
PHL.47.6.732_1,PHL,1713,1.0
PHL.47.6.733_1,PHL,5009,1.0
PHL.47.6.734_1,PHL,2234,1.0
PHL.47.6.735_1,PHL,1519,1.0
PHL.47.6.736_1,PHL,958,1.0
PHL.47.6.737_1,PHL,4717,1.0
PHL.47.6.738_1,PHL,1291,1.0
PHL.47.6.739_1,PHL,2446,1.0
PHL.47.6.740_1,PHL,5561,1.0
PHL.47.6.741_1,PHL,1594,1.0
PHL.47.6.742_1,PHL,8318,1.0
PHL.47.6.743_1,PHL,4738,1.0
PHL.47.6.744_1,PHL,2615,1.0
PHL.47.6.745_1,PHL,1268,1.0
PHL.47.6.746_1,PHL,5236,1.0
PHL.47.6.747_1,PHL,857,1.0
PHL.47.6.748_1,PHL,2909,1.0
PHL.47.6.749_1,PHL,3392,1.0
PHL.47.6.750_1,PHL,1146,1.0
PHL.47.6.751_1,PHL,1712,1.0
PHL.47.6.752_1,PHL,1685,1.0
PHL.47.6.753_1,PHL,1059,1.0
PHL.47.6.754_1,PHL,1313,1.0
PHL.47.6.755_1,PHL,2207,1.0
PHL.47.6.756_1,PHL,596,1.0
PHL.47.6.757_1,PHL,1591,1.0
PHL.47.6.758_1,PHL,1776,1.0
PHL.47.6.759_1,PHL,2644,1.0
PHL.47.6.760_1,PHL,1925,1.0
PHL.47.6.761_1,PHL,3161,1.0
PHL.47.6.762_1,PHL,634,1.0
PHL.47.6.763_1,PHL,545,1.0
PHL.47.6.764_1,PHL,454,1.0
PHL.47.6.765_1,PHL,308,1.0
PHL.47.6.766_1,PHL,761,1.0
PHL.47.6.767_1,PHL,1523,1.0
PHL.47.6.768_1,PHL,446,1.0
PHL.47.6.769_1,PHL,1926,1.0
PHL.47.6.770_1,PHL,2794,1.0
PHL.47.6.771_1,PHL,2041,1.0
PHL.47.6.772_1,PHL,592,1.0
PHL.47.6.773_1,PHL,959,1.0
PHL.47.6.774_1,PHL,1295,1.0
PHL.47.6.775_1,PHL,1164,1.0
PHL.47.6.776_1,PHL,803,1.0
PHL.47.6.777_1,PHL,1216,1.0
PHL.47.6.778_1,PHL,1227,1.0
PHL.47.6.779_1,PHL,1688,1.0
PHL.47.6.780_1,PHL,1389,1.0
PHL.47.6.781_1,PHL,1522,1.0
PHL.47.6.782_1,PHL,1671,1.0
PHL.47.6.783_1,PHL,592,1.0
PHL.47.6.784_1,PHL,3383,1.0
PHL.47.6.785_1,PHL,1388,1.0
PHL.47.6.786_1,PHL,2327,1.0
PHL.47.6.787_1,PHL,1798,1.0
PHL.47.6.788_1,PHL,2038,1.0
PHL.47.6.789_1,PHL,312,1.0
PHL.47.6.790_1,PHL,803,1.0
PHL.47.6.791_1,PHL,189,1.0
PHL.47.6.792_1,PHL,2708,1.0
PHL.47.6.793_1,PHL,2764,1.0
PHL.47.6.794_1,PHL,1022,1.0
PHL.47.6.795_1,PHL,1679,1.0
PHL.47.6.796_1,PHL,982,1.0
PHL.47.6.797_1,PHL,1545,1.0
PHL.47.6.798_1,PHL,1013,1.0
PHL.47.6.799_1,PHL,1764,1.0
PHL.47.6.800_1,PHL,1994,1.0
PHL.47.6.801_1,PHL,3058,1.0
PHL.47.6.802_1,PHL,1617,1.0
PHL.47.6.803_1,PHL,2948,1.0
PHL.47.6.804_1,PHL,2167,1.0
PHL.47.6.805_1,PHL,3539,1.0
PHL.47.6.806_1,PHL,1733,1.0
PHL.47.6.807_1,PHL,911,1.0
PHL.47.6.808_1,PHL,1039,1.0
PHL.47.6.809_1,PHL,1492,1.0
PHL.47.6.810_1,PHL,1711,1.0
PHL.47.6.811_1,PHL,3321,1.0
PHL.47.6.812_1,PHL,3070,1.0
PHL.47.6.813_1,PHL,2074,1.0
PHL.47.6.814_1,PHL,2307,1.0
PHL.47.6.815_1,PHL,1201,1.0
PHL.47.6.816_1,PHL,1053,1.0
PHL.47.6.817_1,PHL,2922,1.0
PHL.47.6.818_1,PHL,2612,1.0
PHL.47.6.819_1,PHL,2664,1.0
PHL.47.6.820_1,PHL,4084,1.0
PHL.47.6.821_1,PHL,3215,1.0
PHL.47.6.822_1,PHL,897,1.0
PHL.47.6.823_1,PHL,1766,1.0
PHL.47.6.824_1,PHL,1515,1.0
PHL.47.6.825_1,PHL,2927,1.0
PHL.47.6.826_1,PHL,4003,1.0
PHL.47.6.827_1,PHL,1829,1.0
PHL.47.6.828_1,PHL,766,1.0
PHL.47.6.829_1,PHL,636,1.0
PHL.47.6.830_1,PHL,616,1.0
PHL.47.6.831_1,PHL,2292,1.0
PHL.47.6.832_1,PHL,1279,1.0
PHL.47.6.833_1,PHL,1222,1.0
PHL.47.6.834_1,PHL,352,1.0
PHL.47.6.835_1,PHL,1919,1.0
PHL.47.6.836_1,PHL,1312,1.0
PHL.47.6.837_1,PHL,1764,1.0
PHL.47.6.838_1,PHL,956,1.0
PHL.47.6.839_1,PHL,1747,1.0
PHL.47.6.840_1,PHL,1323,1.0
PHL.47.6.841_1,PHL,1095,1.0
PHL.47.6.842_1,PHL,3392,1.0
PHL.47.6.843_1,PHL,2778,1.0
PHL.47.6.844_1,PHL,978,1.0
PHL.47.6.845_1,PHL,1577,1.0
PHL.47.6.846_1,PHL,1740,1.0
PHL.47.6.847_1,PHL,900,1.0
PHL.47.6.848_1,PHL,2835,1.0
PHL.47.6.849_1,PHL,2421,1.0
PHL.47.6.850_1,PHL,2151,1.0
PHL.47.6.851_1,PHL,806,1.0
PHL.47.6.852_1,PHL,1739,1.0
PHL.47.6.853_1,PHL,1137,1.0
PHL.47.6.854_1,PHL,347,1.0
PHL.47.6.855_1,PHL,1731,1.0
PHL.47.6.856_1,PHL,1059,1.0
PHL.47.6.857_1,PHL,418,1.0
PHL.47.6.858_1,PHL,873,1.0
PHL.47.6.859_1,PHL,928,1.0
PHL.47.6.860_1,PHL,2806,1.0
PHL.47.6.861_1,PHL,365,1.0
PHL.47.6.862_1,PHL,1604,1.0
PHL.47.6.863_1,PHL,1929,1.0
PHL.47.6.864_1,PHL,440,1.0
PHL.47.6.865_1,PHL,594,1.0
PHL.47.6.866_1,PHL,513,1.0
PHL.47.6.867_1,PHL,1344,1.0
PHL.47.6.868_1,PHL,1616,1.0
PHL.47.6.869_1,PHL,584,1.0
PHL.47.6.870_1,PHL,1251,1.0
PHL.47.6.871_1,PHL,895,1.0
PHL.47.6.872_1,PHL,1203,1.0
PHL.47.6.873_1,PHL,856,1.0
PHL.47.6.874_1,PHL,1267,1.0
PHL.47.6.875_1,PHL,1208,1.0
PHL.47.6.876_1,PHL,1244,1.0
PHL.47.6.877_1,PHL,2418,1.0
PHL.47.6.878_1,PHL,5161,1.0
PHL.47.6.879_1,PHL,2555,1.0
PHL.47.6.880_1,PHL,1180,1.0
PHL.47.6.881_1,PHL,642,1.0
PHL.47.6.882_1,PHL,6599,1.0
PHL.47.6.883_1,PHL,1236,1.0
PHL.47.6.884_1,PHL,1923,1.0
PHL.47.6.885_1,PHL,2468,1.0
PHL.47.6.886_1,PHL,2164,1.0
PHL.47.6.887_1,PHL,5831,1.0
PHL.47.6.888_1,PHL,4908,1.0
PHL.47.6.889_1,PHL,1988,1.0
PHL.47.6.890_1,PHL,4027,1.0
PHL.47.6.891_1,PHL,2604,1.0
PHL.47.6.892_1,PHL,4075,1.0
PHL.47.6.893_1,PHL,5109,1.0
PHL.47.6.894_1,PHL,3206,1.0
PHL.47.6.895_1,PHL,831,1.0
PHL.47.6.896_1,PHL,1910,1.0
PHL.47.6.897_1,PHL,10893,1.0
PHL.47.7.1_1,PHL,18153,1.0
PHL.47.7.2_1,PHL,14863,1.0
PHL.47.7.3_1,PHL,25858,1.0
PHL.47.7.4_1,PHL,81264,1.0
PHL.47.7.5_1,PHL,14764,1.0
PHL.47.7.6_1,PHL,9835,1.0
PHL.47.7.7_1,PHL,52507,1.0
PHL.47.7.8_1,PHL,36397,1.0
PHL.47.7.9_1,PHL,39345,1.0
PHL.47.7.10_1,PHL,69809,1.0
PHL.47.7.11_1,PHL,18252,1.0
PHL.47.7.12_1,PHL,6908,1.0
PHL.47.7.13_1,PHL,25638,1.0
PHL.47.7.14_1,PHL,8972,1.0
PHL.47.8.1_1,PHL,59817,1.0
PHL.47.8.2_1,PHL,37146,1.0
PHL.47.8.3_1,PHL,7923,1.0
PHL.47.8.4_1,PHL,61715,1.0
PHL.47.8.5_1,PHL,24883,1.0
PHL.47.8.6_1,PHL,109420,1.0
PHL.47.8.7_1,PHL,87854,1.0
PHL.47.8.8_1,PHL,50881,1.0
PHL.47.8.9_1,PHL,55179,1.0
PHL.47.9.1_1,PHL,3339,1.0
PHL.47.9.2_1,PHL,5186,1.0
PHL.47.9.3_1,PHL,9866,1.0
PHL.47.9.4_1,PHL,21562,1.0
PHL.47.9.5_1,PHL,161455,1.0
PHL.47.9.6_1,PHL,3797,1.0
PHL.47.9.7_1,PHL,17648,1.0
PHL.47.9.8_1,PHL,38033,1.0
PHL.47.9.9_1,PHL,30386,1.0
PHL.47.9.10_1,PHL,5444,1.0
PHL.47.9.11_1,PHL,22107,1.0
PHL.47.9.12_1,PHL,11357,1.0
PHL.47.9.13_1,PHL,33721,1.0
PHL.47.9.14_1,PHL,25979,1.0
PHL.47.10.1_1,PHL,113152,1.0
PHL.47.10.2_1,PHL,28658,1.0
PHL.47.10.3_1,PHL,64834,1.0
PHL.47.10.4_1,PHL,12780,1.0
PHL.47.10.5_1,PHL,11817,1.0
PHL.47.10.6_1,PHL,39414,1.0
PHL.47.10.7_1,PHL,28278,1.0
PHL.47.10.8_1,PHL,79247,1.0
PHL.47.10.9_1,PHL,79170,1.0
PHL.47.10.10_1,PHL,80757,1.0
PHL.47.10.11_1,PHL,91770,1.0
PHL.47.10.12_1,PHL,28632,1.0
PHL.47.10.13_1,PHL,37788,1.0
PHL.47.10.14_1,PHL,49625,1.0
PHL.47.10.15_1,PHL,35741,1.0
PHL.47.10.16_1,PHL,5799,1.0
PHL.47.11.1_1,PHL,666,1.0
PHL.47.11.2_1,PHL,919,1.0
PHL.47.11.3_1,PHL,1542,1.0
PHL.47.11.4_1,PHL,114,1.0
PHL.47.11.5_1,PHL,891,1.0
PHL.47.11.6_1,PHL,508,1.0
PHL.47.11.7_1,PHL,1540,1.0
PHL.47.11.8_1,PHL,931,1.0
PHL.47.11.9_1,PHL,721,1.0
PHL.47.11.10_1,PHL,1816,1.0
PHL.47.11.11_1,PHL,1835,1.0
PHL.47.11.12_1,PHL,686,1.0
PHL.47.11.13_1,PHL,583,1.0
PHL.47.11.14_1,PHL,979,1.0
PHL.47.11.15_1,PHL,772,1.0
PHL.47.11.16_1,PHL,355,1.0
PHL.47.11.17_1,PHL,2214,1.0
PHL.47.11.18_1,PHL,1303,1.0
PHL.47.11.19_1,PHL,2198,1.0
PHL.47.11.20_1,PHL,670,1.0
PHL.47.11.21_1,PHL,715,1.0
PHL.47.11.22_1,PHL,836,1.0
PHL.47.11.23_1,PHL,978,1.0
PHL.47.11.24_1,PHL,474,1.0
PHL.47.11.25_1,PHL,571,1.0
PHL.47.11.26_1,PHL,998,1.0
PHL.47.11.27_1,PHL,881,1.0
PHL.47.11.28_1,PHL,1101,1.0
PHL.47.11.29_1,PHL,1459,1.0
PHL.47.11.30_1,PHL,778,1.0
PHL.47.11.31_1,PHL,632,1.0
PHL.47.11.32_1,PHL,1246,1.0
PHL.47.11.33_1,PHL,1208,1.0
PHL.47.11.34_1,PHL,996,1.0
PHL.47.11.35_1,PHL,2190,1.0
PHL.47.11.36_1,PHL,1967,1.0
PHL.47.11.37_1,PHL,1064,1.0
PHL.47.11.38_1,PHL,3560,1.0
PHL.47.11.39_1,PHL,1302,1.0
PHL.47.11.40_1,PHL,1543,1.0
PHL.47.11.41_1,PHL,3677,1.0
PHL.47.11.42_1,PHL,1802,1.0
PHL.47.11.43_1,PHL,2090,1.0
PHL.47.11.44_1,PHL,343,1.0
PHL.47.11.45_1,PHL,851,1.0
PHL.47.11.46_1,PHL,3501,1.0
PHL.47.11.47_1,PHL,352,1.0
PHL.47.11.48_1,PHL,425,1.0
PHL.47.11.49_1,PHL,102,1.0
PHL.47.11.50_1,PHL,2781,1.0
PHL.47.11.51_1,PHL,2248,1.0
PHL.47.11.52_1,PHL,6380,1.0
PHL.47.11.53_1,PHL,997,1.0
PHL.47.11.54_1,PHL,1901,1.0
PHL.47.11.55_1,PHL,3992,1.0
PHL.47.11.56_1,PHL,258,1.0
PHL.47.11.57_1,PHL,1745,1.0
PHL.47.11.58_1,PHL,855,1.0
PHL.47.11.59_1,PHL,1110,1.0
PHL.47.11.60_1,PHL,1515,1.0
PHL.47.11.61_1,PHL,750,1.0
PHL.47.11.62_1,PHL,519,1.0
PHL.47.11.63_1,PHL,737,1.0
PHL.47.11.64_1,PHL,2519,1.0
PHL.47.11.65_1,PHL,1948,1.0
PHL.47.11.66_1,PHL,523,1.0
PHL.47.11.67_1,PHL,1293,1.0
PHL.47.11.68_1,PHL,753,1.0
PHL.47.11.69_1,PHL,1188,1.0
PHL.47.11.70_1,PHL,2210,1.0
PHL.47.11.71_1,PHL,1599,1.0
PHL.47.11.72_1,PHL,1100,1.0
PHL.47.11.73_1,PHL,930,1.0
PHL.47.11.74_1,PHL,4235,1.0
PHL.47.11.75_1,PHL,1365,1.0
PHL.47.11.76_1,PHL,542,1.0
PHL.47.11.77_1,PHL,404,1.0
PHL.47.11.78_1,PHL,1744,1.0
PHL.47.11.79_1,PHL,1161,1.0
PHL.47.11.80_1,PHL,1159,1.0
PHL.47.11.81_1,PHL,2653,1.0
PHL.47.11.82_1,PHL,4738,1.0
PHL.47.11.83_1,PHL,1903,1.0
PHL.47.11.84_1,PHL,1640,1.0
PHL.47.11.85_1,PHL,2289,1.0
PHL.47.11.86_1,PHL,1037,1.0
PHL.47.11.87_1,PHL,3354,1.0
PHL.47.11.88_1,PHL,3464,1.0
PHL.47.11.89_1,PHL,5208,1.0
PHL.47.11.90_1,PHL,740,1.0
PHL.47.11.91_1,PHL,2877,1.0
PHL.47.11.92_1,PHL,4178,1.0
PHL.47.11.93_1,PHL,2647,1.0
PHL.47.11.94_1,PHL,22828,1.0
PHL.47.11.95_1,PHL,10598,1.0
PHL.47.11.96_1,PHL,3898,1.0
PHL.47.11.97_1,PHL,5595,1.0
PHL.47.11.98_1,PHL,3287,1.0
PHL.47.11.99_1,PHL,2075,1.0
PHL.47.11.100_1,PHL,1014,1.0
PHL.47.11.101_1,PHL,651,1.0
PHL.47.11.102_1,PHL,3207,1.0
PHL.47.11.103_1,PHL,3915,1.0
PHL.47.11.104_1,PHL,3459,1.0
PHL.47.11.105_1,PHL,6133,1.0
PHL.47.11.106_1,PHL,4259,1.0
PHL.47.11.107_1,PHL,2205,1.0
PHL.47.11.108_1,PHL,1107,1.0
PHL.47.11.109_1,PHL,3193,1.0
PHL.47.11.110_1,PHL,2470,1.0
PHL.47.11.111_1,PHL,1303,1.0
PHL.47.11.112_1,PHL,1377,1.0
PHL.47.11.113_1,PHL,632,1.0
PHL.47.11.114_1,PHL,1487,1.0
PHL.47.11.115_1,PHL,21892,1.0
PHL.47.11.116_1,PHL,344,1.0
PHL.47.11.117_1,PHL,1443,1.0
PHL.47.11.118_1,PHL,932,1.0
PHL.47.11.119_1,PHL,540,1.0
PHL.47.11.120_1,PHL,586,1.0
PHL.47.11.121_1,PHL,526,1.0
PHL.47.11.122_1,PHL,536,1.0
PHL.47.11.123_1,PHL,948,1.0
PHL.47.11.124_1,PHL,1319,1.0
PHL.47.11.125_1,PHL,826,1.0
PHL.47.11.126_1,PHL,932,1.0
PHL.47.11.127_1,PHL,1764,1.0
PHL.47.11.128_1,PHL,2254,1.0
PHL.47.11.129_1,PHL,1128,1.0
PHL.47.11.130_1,PHL,1925,1.0
PHL.47.11.131_1,PHL,640,1.0
PHL.47.11.132_1,PHL,384,1.0
PHL.47.11.133_1,PHL,723,1.0
PHL.47.11.134_1,PHL,1947,1.0
PHL.47.11.135_1,PHL,1072,1.0
PHL.47.11.136_1,PHL,2290,1.0
PHL.47.11.137_1,PHL,1529,1.0
PHL.47.11.138_1,PHL,1213,1.0
PHL.47.11.139_1,PHL,890,1.0
PHL.47.11.140_1,PHL,2551,1.0
PHL.47.11.141_1,PHL,897,1.0
PHL.47.11.142_1,PHL,1322,1.0
PHL.47.11.143_1,PHL,2501,1.0
PHL.47.11.144_1,PHL,888,1.0
PHL.47.11.145_1,PHL,1673,1.0
PHL.47.11.146_1,PHL,303,1.0
PHL.47.11.147_1,PHL,646,1.0
PHL.47.11.148_1,PHL,288,1.0
PHL.47.11.149_1,PHL,1540,1.0
PHL.47.11.150_1,PHL,1853,1.0
PHL.47.11.151_1,PHL,891,1.0
PHL.47.11.152_1,PHL,1660,1.0
PHL.47.11.153_1,PHL,620,1.0
PHL.47.11.154_1,PHL,280,1.0
PHL.47.11.155_1,PHL,1245,1.0
PHL.47.11.156_1,PHL,1218,1.0
PHL.47.11.157_1,PHL,826,1.0
PHL.47.11.158_1,PHL,551,1.0
PHL.47.11.159_1,PHL,2280,1.0
PHL.47.11.160_1,PHL,1272,1.0
PHL.47.11.161_1,PHL,1247,1.0
PHL.47.11.162_1,PHL,521,1.0
PHL.47.11.163_1,PHL,1050,1.0
PHL.47.11.164_1,PHL,2200,1.0
PHL.47.11.165_1,PHL,1927,1.0
PHL.47.11.166_1,PHL,1019,1.0
PHL.47.11.167_1,PHL,632,1.0
PHL.47.11.168_1,PHL,291,1.0
PHL.47.11.169_1,PHL,667,1.0
PHL.47.11.170_1,PHL,947,1.0
PHL.47.11.171_1,PHL,605,1.0
PHL.47.11.172_1,PHL,1067,1.0
PHL.47.11.173_1,PHL,621,1.0
PHL.47.11.174_1,PHL,1375,1.0
PHL.47.11.175_1,PHL,1752,1.0
PHL.47.11.176_1,PHL,4328,1.0
PHL.47.11.177_1,PHL,1383,1.0
PHL.47.11.178_1,PHL,529,1.0
PHL.47.11.179_1,PHL,555,1.0
PHL.47.11.180_1,PHL,762,1.0
PHL.47.11.181_1,PHL,1122,1.0
PHL.47.11.182_1,PHL,1652,1.0
PHL.47.11.183_1,PHL,237,1.0
PHL.47.11.184_1,PHL,494,1.0
PHL.47.11.185_1,PHL,311,1.0
PHL.47.11.186_1,PHL,1011,1.0
PHL.47.11.187_1,PHL,867,1.0
PHL.47.11.188_1,PHL,264,1.0
PHL.47.11.189_1,PHL,1509,1.0
PHL.47.11.190_1,PHL,287,1.0
PHL.47.11.191_1,PHL,238,1.0
PHL.47.11.192_1,PHL,1140,1.0
PHL.47.11.193_1,PHL,1207,1.0
PHL.47.11.194_1,PHL,275,1.0
PHL.47.11.195_1,PHL,704,1.0
PHL.47.11.196_1,PHL,1204,1.0
PHL.47.11.197_1,PHL,1136,1.0
PHL.47.11.198_1,PHL,950,1.0
PHL.47.11.199_1,PHL,1080,1.0
PHL.47.11.200_1,PHL,1100,1.0
PHL.47.11.201_1,PHL,822,1.0
PHL.47.11.202_1,PHL,1878,1.0
PHL.47.12.1_1,PHL,22536,1.0
PHL.47.12.2_1,PHL,1219,1.0
PHL.47.12.3_1,PHL,24196,1.0
PHL.47.12.4_1,PHL,12542,1.0
PHL.47.12.5_1,PHL,35007,1.0
PHL.47.12.6_1,PHL,24047,1.0
PHL.47.12.7_1,PHL,37960,1.0
PHL.47.12.8_1,PHL,7920,1.0
PHL.47.12.9_1,PHL,16376,1.0
PHL.47.12.10_1,PHL,7343,1.0
PHL.47.12.11_1,PHL,112681,1.0
PHL.47.12.12_1,PHL,47733,1.0
PHL.47.12.13_1,PHL,5153,1.0
PHL.47.12.14_1,PHL,24847,1.0
PHL.47.12.15_1,PHL,167394,1.0
PHL.47.12.16_1,PHL,23583,1.0
PHL.47.12.17_1,PHL,74292,1.0
PHL.47.12.18_1,PHL,8575,1.0
PHL.47.12.19_1,PHL,19080,1.0
PHL.47.12.20_1,PHL,17039,1.0
PHL.47.12.21_1,PHL,3364,1.0
PHL.47.12.22_1,PHL,40762,1.0
PHL.47.12.23_1,PHL,5147,1.0
PHL.47.12.24_1,PHL,5592,1.0
PHL.47.12.25_1,PHL,56595,1.0
PHL.47.12.26_1,PHL,1576,1.0
PHL.47.12.27_1,PHL,8972,1.0
PHL.47.12.28_1,PHL,56510,1.0
PHL.47.12.29_1,PHL,6586,1.0
PHL.47.12.30_1,PHL,30223,1.0
PHL.47.13.1_1,PHL,8765,1.0
PHL.47.13.2_1,PHL,1587,1.0
PHL.47.13.3_1,PHL,5565,1.0
PHL.47.13.4_1,PHL,2546,1.0
PHL.47.13.5_1,PHL,2971,1.0
PHL.47.13.6_1,PHL,5019,1.0
PHL.47.13.7_1,PHL,32184,1.0
PHL.47.13.8_1,PHL,6782,1.0
PHL.47.13.9_1,PHL,7120,1.0
PHL.47.13.10_1,PHL,3391,1.0
PHL.47.14.1_1,PHL,6350,1.0
PHL.47.14.2_1,PHL,4549,1.0
PHL.47.14.3_1,PHL,43273,1.0
PHL.47.14.4_1,PHL,5867,1.0
PHL.47.14.5_1,PHL,64170,1.0
PHL.47.14.6_1,PHL,42405,1.0
PHL.47.14.7_1,PHL,15621,1.0
PHL.47.14.8_1,PHL,26027,1.0
PHL.47.14.9_1,PHL,93116,1.0
PHL.47.14.10_1,PHL,11736,1.0
PHL.47.14.11_1,PHL,6708,1.0
PHL.47.14.12_1,PHL,81670,1.0
PHL.47.14.13_1,PHL,21893,1.0
PHL.47.14.14_1,PHL,10371,1.0
PHL.47.14.15_1,PHL,171332,1.0
PHL.47.14.16_1,PHL,1728,1.0
PHL.47.14.17_1,PHL,2126,1.0
PHL.47.14.18_1,PHL,2182,1.0
PHL.47.14.19_1,PHL,8752,1.0
PHL.47.14.20_1,PHL,11736,1.0
PHL.47.14.21_1,PHL,6448,1.0
PHL.47.14.22_1,PHL,11342,1.0
PHL.47.14.23_1,PHL,15534,1.0
PHL.47.14.24_1,PHL,4640,1.0
PHL.47.14.25_1,PHL,115587,1.0
PHL.47.14.26_1,PHL,99820,1.0
PHL.47.14.27_1,PHL,77999,1.0
PHL.47.14.28_1,PHL,2587,1.0
PHL.47.14.29_1,PHL,9498,1.0
PHL.47.14.30_1,PHL,20486,1.0
PHL.47.14.31_1,PHL,14748,1.0
PHL.47.14.32_1,PHL,1631,1.0
PHL.47.14.33_1,PHL,5033,1.0
PHL.47.14.34_1,PHL,22673,1.0
PHL.47.14.35_1,PHL,4317,1.0
PHL.47.14.36_1,PHL,4292,1.0
PHL.47.14.37_1,PHL,21747,1.0
PHL.47.14.38_1,PHL,7946,1.0
PHL.47.14.39_1,PHL,3116,1.0
PHL.47.14.40_1,PHL,1560,1.0
PHL.47.14.41_1,PHL,7956,1.0
PHL.47.14.42_1,PHL,3291,1.0
PHL.47.14.43_1,PHL,55603,1.0
PHL.47.14.44_1,PHL,60533,1.0
PHL.47.14.45_1,PHL,116518,1.0
PHL.47.14.46_1,PHL,3659,1.0
