scenario,year,alpha3,cattle,cattle_i,cattle_fgi,cattle_fge,cattle_foi,cattle_foe,cattle_e,buffaloes,buffaloes_i,buffaloes_fgi,buffaloes_fge,buffaloes_foi,buffaloes_foe,buffaloes_e,pigs,pigs_i,pigs_fgi,pigs_fge,pigs_foi,pigs_foe,pigs_e,poultry,poultry_i,poultry_fgi,poultry_fge,poultry_foi,poultry_foe,poultry_e,sheep,sheep_i,sheep_fgi,sheep_fge,sheep_foi,sheep_foe,sheep_e,goats,goats_i,goats_fgi,goats_fge,goats_foi,goats_foe,goats_e,horses,horses_i,horses_fgi,horses_fge,horses_foi,horses_foe,horses_e,asses,asses_i,asses_fgi,asses_fge,asses_foi,asses_foe,asses_e,mules,mules_i,mules_fgi,mules_fge,mules_foi,mules_foe,mules_e,camels,camels_i,camels_fgi,camels_fge,camels_foi,camels_foe,camels_e
SSP2,2050,BHS,73,0.617,0.7,0.95,0.0,0.0,0.383,0,0.75,0.45,0.95,0.0,0.0,0.25,5938,1.0,0.0,1.0,0.0,0.0,0.0,3314262,1.0,0.0,1.0,0.0,0.0,0.0,8893,0.7,0.9,0.95,0.0,0.0,0.3,20421,0.7,0.9,0.95,0.0,0.0,0.3,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,BIH,235452,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,484407,1.0,0.0,1.0,0.0,0.0,0.0,31465107,1.0,0.0,1.0,0.0,0.0,0.0,1271906,1.0,0.9,1.0,0.0,0.0,0.0,71949,1.0,0.9,1.0,0.0,0.0,0.0,16604,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP2,2050,BLR,2819134,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.5,1.0,0.08,0.08,0.0,3965044,1.0,0.0,1.0,0.0,0.0,0.0,59703365,1.0,0.0,1.0,0.0,0.0,0.0,186509,1.0,0.9,1.0,0.0,0.0,0.0,120979,1.0,0.9,1.0,0.0,0.0,0.0,63600,1.0,0.9,1.0,0.0,0.0,0.0,9000,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP2,2050,BLZ,94033,0.617,0.7,0.95,0.0,0.0,0.383,0,0.75,0.45,0.95,0.0,0.0,0.25,27042,1.0,0.0,1.0,0.0,0.0,0.0,1782874,1.0,0.0,1.0,0.0,0.0,0.0,18696,0.7,0.9,0.95,0.0,0.0,0.3,215,0.7,0.9,0.95,0.0,0.0,0.3,5819,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,4594,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,BMU,235,0.617,0.7,0.95,0.0,0.0,0.383,0,0.75,0.45,0.95,0.0,0.0,0.25,961,1.0,0.0,1.0,0.0,0.0,0.0,53508,1.0,0.0,1.0,0.0,0.0,0.0,239,0.7,0.9,0.95,0.0,0.0,0.3,239,0.7,0.9,0.95,0.0,0.0,0.3,1000,0.4,0.9,0.95,0.0,0.0,0.6,6,0.4,0.9,0.95,0.0,0.0,0.6,1,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,BOL,13356757,0.732,0.7,0.95,0.0,0.0,0.268,0,0.68,0.45,0.95,0.0,0.0,0.32,3028620,1.0,0.0,1.0,0.0,0.0,0.0,272886532,1.0,0.0,1.0,0.0,0.0,0.0,13193823,0.687,0.9,0.95,0.0,0.0,0.313,4015729,0.687,0.9,0.95,0.0,0.0,0.313,491916,0.4,0.9,0.95,0.0,0.0,0.6,635021,0.4,0.9,0.95,0.0,0.0,0.6,82878,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,BRA,254694733,0.767,0.7,0.95,0.0,0.0,0.233,1370488,0.68,0.45,0.95,0.0,0.0,0.32,28073175,1.0,0.0,1.0,0.0,0.0,0.0,1862133667,1.0,0.0,1.0,0.0,0.0,0.0,33853587,0.73,0.9,0.95,0.0,0.0,0.27,20583832,0.73,0.9,0.95,0.0,0.0,0.27,5551288,0.4,0.9,0.95,0.0,0.0,0.6,908924,0.4,0.9,0.95,0.0,0.0,0.6,1257486,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,BRB,8112,0.617,0.7,0.95,0.0,0.0,0.383,0,0.75,0.45,0.95,0.0,0.0,0.25,27026,1.0,0.0,1.0,0.0,0.0,0.0,3948862,1.0,0.0,1.0,0.0,0.0,0.0,17258,0.7,0.9,0.95,0.0,0.0,0.3,7674,0.7,0.9,0.95,0.0,0.0,0.3,1238,0.4,0.9,0.95,0.0,0.0,0.6,2222,0.4,0.9,0.95,0.0,0.0,0.6,2000,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,BRN,887,0.874,0.55,0.6,0.6,0.6,0.126,2327,0.98,0.45,0.6,0.6,0.6,0.02,2141,1.0,0.0,1.0,0.2,0.2,0.0,30672412,1.0,0.0,1.0,0.05,0.05,0.0,5583,0.869,0.85,0.9,0.0,0.0,0.131,3937,0.869,0.85,0.9,0.0,0.0,0.131,0,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26,0,0.74,0.85,0.9,0.0,0.0,0.26
SSP2,2050,BTN,290241,0.684,0.2,0.5,0.7,0.7,0.316,586,0.93,0.1,0.5,0.7,0.7,0.07,10984,1.0,0.0,1.0,0.2,0.2,0.0,713031,1.0,0.0,1.0,0.05,0.05,0.0,8123,0.822,0.45,0.5,0.0,0.0,0.178,49410,0.822,0.45,0.5,0.0,0.0,0.178,14798,0.6,0.45,0.5,0.0,0.0,0.4,17979,0.6,0.45,0.5,0.0,0.0,0.4,5455,0.6,0.45,0.5,0.0,0.0,0.4,0,0.6,0.45,0.5,0.0,0.0,0.4
SSP2,2050,BVT,0,0.732,0.7,0.95,0.0,0.0,0.268,0,0.68,0.45,0.95,0.0,0.0,0.32,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.687,0.9,0.95,0.0,0.0,0.313,0,0.687,0.9,0.95,0.0,0.0,0.313,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,BWA,1277170,0.338,0.6,0.93,0.0,0.0,0.662,0,0.11,0.45,0.93,0.0,0.0,0.89,5691,1.0,0.0,1.0,0.0,0.0,0.0,1119510,1.0,0.0,1.0,0.0,0.0,0.0,198497,0.0,0.8,0.9,0.0,0.0,1.0,1609114,0.0,0.8,0.9,0.0,0.0,1.0,32337,0.01,0.8,0.9,0.0,0.0,0.99,178400,0.01,0.8,0.9,0.0,0.0,0.99,3212,0.01,0.8,0.9,0.0,0.0,0.99,0,0.01,0.8,0.9,0.0,0.0,0.99
SSP2,2050,CAF,3395714,0.823,0.6,0.95,0.0,0.0,0.177,0,0.37,0.45,0.95,0.0,0.0,0.63,2146408,1.0,0.0,1.0,0.0,0.0,0.0,12692352,1.0,0.0,1.0,0.0,0.0,0.0,478571,0.884,0.85,0.9,0.0,0.0,0.116,6555614,0.884,0.85,0.9,0.0,0.0,0.116,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,CAN,14518757,0.897,0.6,1.0,0.0,0.0,0.103,0,0.9,0.4,1.0,0.0,0.0,0.1,13119229,1.0,0.0,1.0,0.25,0.25,0.0,208017883,1.0,0.0,1.0,0.05,0.05,0.0,976283,0.544,0.9,1.0,0.0,0.0,0.456,35639,0.544,0.9,1.0,0.0,0.0,0.456,400391,0.39,0.9,1.0,0.0,0.0,0.61,0,0.39,0.9,1.0,0.0,0.0,0.61,4000,0.39,0.9,1.0,0.0,0.0,0.61,0,0.39,0.9,1.0,0.0,0.0,0.61
SSP2,2050,CCK,0,0.473,0.75,1.0,0.0,0.0,0.527,0,0.12,0.6,1.0,0.0,0.0,0.88,0,1.0,0.0,1.0,0.55,0.55,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.405,0.8,0.9,0.0,0.0,0.595,0,0.405,0.8,0.9,0.0,0.0,0.595,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP2,2050,CHE,1239321,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,1369046,1.0,0.0,1.0,0.0,0.0,0.0,14035322,1.0,0.0,1.0,0.0,0.0,0.0,519885,1.0,0.9,1.0,0.0,0.0,0.0,120575,1.0,0.9,1.0,0.0,0.0,0.0,55479,1.0,0.9,1.0,0.0,0.0,0.0,19010,1.0,0.9,1.0,0.0,0.0,0.0,672,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP2,2050,CHL,3914934,0.732,0.7,0.95,0.0,0.0,0.268,0,0.68,0.45,0.95,0.0,0.0,0.32,5759041,1.0,0.0,1.0,0.0,0.0,0.0,185481236,1.0,0.0,1.0,0.0,0.0,0.0,6481729,0.687,0.9,0.95,0.0,0.0,0.313,1549707,0.687,0.9,0.95,0.0,0.0,0.313,300069,0.4,0.9,0.95,0.0,0.0,0.6,15083,0.4,0.9,0.95,0.0,0.0,0.6,6957,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,CHN,84547051,0.8,0.35,1.0,0.18,0.18,0.2,23662341,0.9,0.35,1.0,0.18,0.18,0.1,563265494,1.0,0.1,0.1,0.0,0.0,0.0,8227934917,0.95,0.1,0.1,0.0,0.0,0.05,193863169,0.2,0.95,1.0,0.0,0.0,0.8,124573716,0.2,0.95,1.0,0.0,0.0,0.8,6045684,0.1,0.95,1.0,0.0,0.0,0.9,5826100,0.1,0.95,1.0,0.0,0.0,0.9,2245600,0.1,0.95,1.0,0.0,0.0,0.9,333500,0.1,0.95,1.0,0.0,0.0,0.9
SSP2,2050,CIV,1140919,0.823,0.6,0.95,0.0,0.0,0.177,0,0.37,0.45,0.95,0.0,0.0,0.63,764039,1.0,0.0,1.0,0.0,0.0,0.0,121819518,1.0,0.0,1.0,0.0,0.0,0.0,1158225,0.884,0.85,0.9,0.0,0.0,0.116,2392896,0.884,0.85,0.9,0.0,0.0,0.116,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,CMR,4753740,0.823,0.6,0.95,0.0,0.0,0.177,0,0.37,0.45,0.95,0.0,0.0,0.63,3845894,1.0,0.0,1.0,0.0,0.0,0.0,97708935,1.0,0.0,1.0,0.0,0.0,0.0,3471527,0.884,0.85,0.9,0.0,0.0,0.116,6482626,0.884,0.85,0.9,0.0,0.0,0.116,18146,0.54,0.85,0.9,0.0,0.0,0.46,40098,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,COD,773137,0.823,0.6,0.95,0.0,0.0,0.177,0,0.37,0.45,0.95,0.0,0.0,0.63,2060579,1.0,0.0,1.0,0.0,0.0,0.0,36288024,1.0,0.0,1.0,0.0,0.0,0.0,1012798,0.884,0.85,0.9,0.0,0.0,0.116,4563030,0.884,0.85,0.9,0.0,0.0,0.116,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,COG,276613,0.823,0.6,0.95,0.0,0.0,0.177,0,0.37,0.45,0.95,0.0,0.0,0.63,199353,1.0,0.0,1.0,0.0,0.0,0.0,5361457,1.0,0.0,1.0,0.0,0.0,0.0,139713,0.884,0.85,0.9,0.0,0.0,0.116,361030,0.884,0.85,0.9,0.0,0.0,0.116,76,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,COK,148,0.473,0.75,1.0,0.0,0.0,0.527,0,0.12,0.6,1.0,0.0,0.0,0.88,39483,1.0,0.0,1.0,0.55,0.55,0.0,43089,1.0,0.0,1.0,0.0,0.0,0.0,0,0.405,0.8,0.9,0.0,0.0,0.595,1128,0.405,0.8,0.9,0.0,0.0,0.595,303,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP2,2050,COL,26836126,0.732,0.7,0.95,0.0,0.0,0.268,0,0.68,0.45,0.95,0.0,0.0,0.32,6778123,1.0,0.0,1.0,0.0,0.0,0.0,217193231,1.0,0.0,1.0,0.0,0.0,0.0,1959634,0.687,0.9,0.95,0.0,0.0,0.313,1289514,0.687,0.9,0.95,0.0,0.0,0.313,812629,0.4,0.9,0.95,0.0,0.0,0.6,75072,0.4,0.9,0.95,0.0,0.0,0.6,169638,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,COM,40476,0.575,0.75,0.95,0.0,0.0,0.425,0,0.37,0.65,0.95,0.0,0.0,0.63,0,1.0,0.0,1.0,0.0,0.0,0.0,748647,1.0,0.0,1.0,0.0,0.0,0.0,57386,0.881,0.85,0.9,0.0,0.0,0.119,265040,0.881,0.85,0.9,0.0,0.0,0.119,0,0.54,0.85,0.9,0.0,0.0,0.46,5404,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,CPV,12379,0.823,0.6,0.95,0.0,0.0,0.177,0,0.37,0.45,0.95,0.0,0.0,0.63,179185,1.0,0.0,1.0,0.0,0.0,0.0,1946887,1.0,0.0,1.0,0.0,0.0,0.0,28022,0.884,0.85,0.9,0.0,0.0,0.116,209263,0.884,0.85,0.9,0.0,0.0,0.116,550,0.54,0.85,0.9,0.0,0.0,0.46,15571,0.54,0.85,0.9,0.0,0.0,0.46,1881,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,CRI,505822,0.617,0.7,0.95,0.0,0.0,0.383,0,0.75,0.45,0.95,0.0,0.0,0.25,570602,1.0,0.0,1.0,0.0,0.0,0.0,25640848,1.0,0.0,1.0,0.0,0.0,0.0,395,0.7,0.9,0.95,0.0,0.0,0.3,10633,0.7,0.9,0.95,0.0,0.0,0.3,126114,0.4,0.9,0.95,0.0,0.0,0.6,8121,0.4,0.9,0.95,0.0,0.0,0.6,5277,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,CUB,3601021,0.617,0.7,0.95,0.0,0.0,0.383,0,0.75,0.45,0.95,0.0,0.0,0.25,2027344,1.0,0.0,1.0,0.0,0.0,0.0,34205277,1.0,0.0,1.0,0.0,0.0,0.0,2488124,0.7,0.9,0.95,0.0,0.0,0.3,1222320,0.7,0.9,0.95,0.0,0.0,0.3,814200,0.4,0.9,0.95,0.0,0.0,0.6,15700,0.4,0.9,0.95,0.0,0.0,0.6,21200,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,CXR,0,0.473,0.75,1.0,0.0,0.0,0.527,0,0.12,0.6,1.0,0.0,0.0,0.88,0,1.0,0.0,1.0,0.55,0.55,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.405,0.8,0.9,0.0,0.0,0.595,0,0.405,0.8,0.9,0.0,0.0,0.595,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
SSP2,2050,CYM,2040,0.617,0.7,0.95,0.0,0.0,0.383,0,0.75,0.45,0.95,0.0,0.0,0.25,1349,1.0,0.0,1.0,0.0,0.0,0.0,6421,1.0,0.0,1.0,0.0,0.0,0.0,1419,0.7,0.9,0.95,0.0,0.0,0.3,1419,0.7,0.9,0.95,0.0,0.0,0.3,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,CYP,40346,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,307391,1.0,0.0,1.0,0.0,0.0,0.0,4315815,1.0,0.0,1.0,0.0,0.0,0.0,403459,1.0,0.9,1.0,0.0,0.0,0.0,252794,1.0,0.9,1.0,0.0,0.0,0.0,660,1.0,0.9,1.0,0.0,0.0,0.0,5200,1.0,0.9,1.0,0.0,0.0,0.0,1500,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP2,2050,CZE,1180278,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,1338951,1.0,0.0,1.0,0.0,0.0,0.0,31975106,1.0,0.0,1.0,0.0,0.0,0.0,275622,1.0,0.9,1.0,0.0,0.0,0.0,42141,1.0,0.9,1.0,0.0,0.0,0.0,33716,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP2,2050,DEU,10562907,1.0,0.6,0.9,0.0,0.0,0.0,7120,1.0,0.4,0.9,0.0,0.0,0.0,25310224,1.0,0.0,1.0,0.0,0.0,0.0,201849145,1.0,0.0,1.0,0.0,0.0,0.0,2312069,1.0,0.9,1.0,0.0,0.0,0.0,257543,1.0,0.9,1.0,0.0,0.0,0.0,422008,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP2,2050,DJI,273692,0.575,0.75,0.95,0.0,0.0,0.425,0,0.37,0.65,0.95,0.0,0.0,0.63,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1033681,0.881,0.85,0.9,0.0,0.0,0.119,1142368,0.881,0.85,0.9,0.0,0.0,0.119,0,0.54,0.85,0.9,0.0,0.0,0.46,8404,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,71016,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,DMA,6500,0.617,0.7,0.95,0.0,0.0,0.383,0,0.75,0.45,0.95,0.0,0.0,0.25,5952,1.0,0.0,1.0,0.0,0.0,0.0,214030,1.0,0.0,1.0,0.0,0.0,0.0,11259,0.7,0.9,0.95,0.0,0.0,0.3,12832,0.7,0.9,0.95,0.0,0.0,0.3,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,DNK,1253440,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,11475800,1.0,0.0,1.0,0.0,0.0,0.0,22588725,1.0,0.0,1.0,0.0,0.0,0.0,219547,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,57720,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP2,2050,DOM,2624847,0.617,0.7,0.95,0.0,0.0,0.383,0,0.75,0.45,0.95,0.0,0.0,0.25,638013,1.0,0.0,1.0,0.0,0.0,0.0,180825769,1.0,0.0,1.0,0.0,0.0,0.0,375142,0.7,0.9,0.95,0.0,0.0,0.3,288528,0.7,0.9,0.95,0.0,0.0,0.3,356505,0.4,0.9,0.95,0.0,0.0,0.6,155016,0.4,0.9,0.95,0.0,0.0,0.6,144760,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,DZA,2111075,0.985,0.35,0.95,0.18,0.18,0.015,0,0.96,0.15,0.95,0.18,0.18,0.04,5617,1.0,0.0,1.0,0.0,0.0,0.0,213047791,1.0,0.0,1.0,0.0,0.0,0.0,52093006,0.959,0.5,0.9,0.0,0.0,0.041,8165423,0.959,0.5,0.9,0.0,0.0,0.041,42366,0.9,0.5,0.9,0.0,0.0,0.1,122106,0.9,0.5,0.9,0.0,0.0,0.1,20913,0.9,0.5,0.9,0.0,0.0,0.1,362265,0.9,0.5,0.9,0.0,0.0,0.1
SSP2,2050,ECU,4956568,0.732,0.7,0.95,0.0,0.0,0.268,0,0.68,0.45,0.95,0.0,0.0,0.32,1736955,1.0,0.0,1.0,0.0,0.0,0.0,232942107,1.0,0.0,1.0,0.0,0.0,0.0,898304,0.687,0.9,0.95,0.0,0.0,0.313,55157,0.687,0.9,0.95,0.0,0.0,0.313,223352,0.4,0.9,0.95,0.0,0.0,0.6,59070,0.4,0.9,0.95,0.0,0.0,0.6,88123,0.4,0.9,0.95,0.0,0.0,0.6,0,0.4,0.9,0.95,0.0,0.0,0.6
SSP2,2050,EGY,6604466,0.985,0.35,0.95,0.18,0.18,0.015,3701559,0.96,0.15,0.95,0.18,0.18,0.04,11434,1.0,0.0,1.0,0.0,0.0,0.0,262855116,1.0,0.0,1.0,0.0,0.0,0.0,10916465,0.959,0.5,0.9,0.0,0.0,0.041,6381933,0.959,0.5,0.9,0.0,0.0,0.041,72709,0.9,0.5,0.9,0.0,0.0,0.1,1452262,0.9,0.5,0.9,0.0,0.0,0.1,2452,0.9,0.5,0.9,0.0,0.0,0.1,152518,0.9,0.5,0.9,0.0,0.0,0.1
SSP2,2050,ERI,1371074,0.575,0.75,0.95,0.0,0.0,0.425,0,0.37,0.65,0.95,0.0,0.0,0.63,0,1.0,0.0,1.0,0.0,0.0,0.0,1752547,1.0,0.0,1.0,0.0,0.0,0.0,5168713,0.881,0.85,0.9,0.0,0.0,0.119,3987473,0.881,0.85,0.9,0.0,0.0,0.119,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,0,0.54,0.85,0.9,0.0,0.0,0.46,370030,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,ESH,225055,0.985,0.35,0.95,0.18,0.18,0.015,0,0.96,0.15,0.95,0.18,0.18,0.04,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,195114,0.959,0.5,0.9,0.0,0.0,0.041,195114,0.959,0.5,0.9,0.0,0.0,0.041,0,0.9,0.5,0.9,0.0,0.0,0.1,514,0.9,0.5,0.9,0.0,0.0,0.1,0,0.9,0.5,0.9,0.0,0.0,0.1,110215,0.9,0.5,0.9,0.0,0.0,0.1
SSP2,2050,ESP,6753014,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,25964589,1.0,0.0,1.0,0.0,0.0,0.0,180652653,1.0,0.0,1.0,0.0,0.0,0.0,25267070,1.0,0.9,1.0,0.0,0.0,0.0,4426696,1.0,0.9,1.0,0.0,0.0,0.0,318000,1.0,0.9,1.0,0.0,0.0,0.0,139660,1.0,0.9,1.0,0.0,0.0,0.0,109931,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP2,2050,EST,192112,1.0,0.6,1.0,0.08,0.08,0.0,0,1.0,0.4,1.0,0.08,0.08,0.0,307256,1.0,0.0,1.0,0.0,0.0,0.0,3288714,1.0,0.0,1.0,0.0,0.0,0.0,103238,1.0,0.9,1.0,0.0,0.0,0.0,7166,1.0,0.9,1.0,0.0,0.0,0.0,6300,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP2,2050,ETH,46031272,0.575,0.75,0.95,0.0,0.0,0.425,0,0.37,0.65,0.95,0.0,0.0,0.63,61000,1.0,0.0,1.0,0.0,0.0,0.0,86281194,1.0,0.0,1.0,0.0,0.0,0.0,55942584,0.881,0.85,0.9,0.0,0.0,0.119,73565494,0.881,0.85,0.9,0.0,0.0,0.119,2082203,0.54,0.85,0.9,0.0,0.0,0.46,7881394,0.54,0.85,0.9,0.0,0.0,0.46,405950,0.54,0.85,0.9,0.0,0.0,0.46,1228023,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,F206,25851386,0.575,0.75,0.95,0.0,0.0,0.425,0,0.37,0.65,0.95,0.0,0.0,0.63,0,1.0,0.0,1.0,0.0,0.0,0.0,88688272,1.0,0.0,1.0,0.0,0.0,0.0,142812830,0.881,0.85,0.9,0.0,0.0,0.119,83144716,0.881,0.85,0.9,0.0,0.0,0.119,789297,0.54,0.85,0.9,0.0,0.0,0.46,975865,0.54,0.85,0.9,0.0,0.0,0.46,638,0.54,0.85,0.9,0.0,0.0,0.46,4809000,0.54,0.85,0.9,0.0,0.0,0.46
SSP2,2050,FIN,796340,1.0,0.6,0.9,0.0,0.0,0.0,0,1.0,0.4,0.9,0.0,0.0,0.0,1137381,1.0,0.0,1.0,0.0,0.0,0.0,10484607,1.0,0.0,1.0,0.0,0.0,0.0,232552,1.0,0.9,1.0,0.0,0.0,0.0,10355,1.0,0.9,1.0,0.0,0.0,0.0,74200,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0,0,1.0,0.9,1.0,0.0,0.0,0.0
SSP2,2050,FJI,353042,0.473,0.75,1.0,0.0,0.0,0.527,0,0.12,0.6,1.0,0.0,0.0,0.88,182574,1.0,0.0,1.0,0.55,0.55,0.0,11949380,1.0,0.0,1.0,0.0,0.0,0.0,43101,0.405,0.8,0.9,0.0,0.0,0.595,310166,0.405,0.8,0.9,0.0,0.0,0.595,47019,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82,0,0.18,0.8,0.9,0.0,0.0,0.82
